id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
101030,ORANGE,5G NR 2100,CENTRAL TÉLÉPHONIQUE (LE BOURG) 63230 LA GOUTELLE,63170,"45.8436,2.7656",Pylône autostable,30m,TOTEM,2026-06-25,ALL,,False,False
101083,ORANGE,"LTE 700, 5G NR 2100", (THÈDES) 63122 ST GENES CHAMPANELLE,63345,"45.7381,3.0242",Pylône tubulaire,14m,TOTEM,2026-07-02,ALL,,False,False
1012019,ORANGE,"LTE 700, 5G NR 2100",CHEMIN DES CENSES (LE PELLEY) 38690 BURCIN,38063,"45.4483,5.4581",Pylône autostable,18m,TOTEM,2026-06-24,ALL,,False,False
1203824,SFR,"GSM 1800, UMTS 2100, LTE 1800, LTE 2600",RUE GÉNÉRAL VALERIE ANDRÉ ZA LOUIS BREGUET 78140 VELIZY VILLACOUBLAY,78640,"48.7794,2.1889",Bâtiment,"12,5m",Société Privée,2013-10-16,SUP,,False,False
1279076,FREE MOBILE,5G NR 3500,CHEMIN DE LAMARTINE 13015 MARSEILLE 15,13215,"43.3739,5.3625",Pylône tubulaire,17m,FREE-MOBILE,2026-07-07,ALL,,False,False
1283154,FREE MOBILE,5G NR 3500,RUE DE SUFFREN CHEMINÉE 59115 LEERS,59339,"50.6883,3.2236",Bâtiment,30m,Société Privée,2026-07-07,ALL,,False,False
1301825,BOUYGUES TELECOM,"GSM 900, UMTS 900",4 SQUARE D  AMIENS 75020 PARIS 20,75120,"48.8603,2.4108",Immeuble,37m,Société HLM,2019-06-27,SUP,,False,False
1303387,FREE MOBILE,5G NR 3500,2 COURS DE VERDUN 94290 VILLENEUVE LE ROI,94077,"48.7328,2.4075",Immeuble,"15,6m",Particulier,,AJO,,False,False
1329706,ORANGE,"LTE 2600, 5G NR 2100",ZA DU MOULIN ROND-POINT 88140 BULGNEVILLE,88079,"48.2136,5.8236",Pylône tubulaire,35m,TOTEM,2026-07-02,ALL,,False,False
1335396,ORANGE,5G NR 700,1695 VIEUX CHEMIN DE L'ABBADIE 06730 ST ANDRE DE LA ROCHE,06114,"43.7503,7.2961",Pylône tubulaire,12m,TOTEM,2026-01-08,ART,,False,False
1373947,FREE MOBILE,5G NR 3500,200 R DE LA RECHERCHE 59650 VILLENEUVE D ASCQ,59009,"50.6506,3.1494",Pylône autostable,37m,HIVORY,2026-07-07,ALL,,False,False
1377749,ORANGE,5G NR 700,CHEMIN DU BOIS RÉSERVOIR DÉSAFFECTÉ 77124 PENCHARD,77358,"48.9878,2.8567",Pylône autostable,30m,TOTEM,,AJO,,False,False
1377749,ORANGE,LTE 700,CHEMIN DU BOIS RÉSERVOIR DÉSAFFECTÉ 77124 PENCHARD,77358,"48.9878,2.8567",Pylône autostable,30m,TOTEM,,SUP,,False,False
1388718,FREE MOBILE,5G NR 3500,20 RUE DU MARECHAL JOFFRE 78000 VERSAILLES,78646,"48.795,2.1211",Immeuble,"21,4m","Copropriété, Syndic, SCI",2026-07-07,ALL,,False,False
1399113,SFR,LTE 700, (KERIULGUEN) 22260 ST CLET,22283,"48.6722,-3.1172",Pylône autostable,50m,TDF,,AJO,,False,False
1403242,ORANGE,"5G NR 700, 5G NR 3500",20 RUE GAMBETTA CONSERVATOIRE 51100 REIMS,51454,"49.25,4.0356",Bâtiment,24m,"Commune, communauté de communes",,AJO,,False,False
1422587,SFR,LTE 2600,ROUTE NATIONALE 176 (LE GAUGRAY) 50640 BUAIS LES MONTS,50090,"48.5444,-1.0025",Pylône tubulaire,"37,7m",TDF,2026-07-01,ALL,,False,False
1434450,ORANGE,"LTE 800, LTE 2600, 5G NR 700, 5G NR 3500",AV KLEBER IMM OPAC AMPÈRE 54270 ESSEY LES NANCY,54184,"48.7042,6.2292",Immeuble,19m,Société HLM,2026-07-02,ALL,,False,False
1453275,ORANGE,"LTE 2100, LTE 2600",MAS DU CURÉ (LA PLAINE BASSE) 34110 VIC LA GARDIOLE,34333,"43.4747,3.7767",Pylône autostable,40m,HIVORY,2026-06-29,ALL,,False,False
1454903,SFR,"LTE 700, LTE 2600", (PENFRAT HUELLA GOAREN) 29710 PLOGASTEL ST GERMAIN,29167,"47.9619,-4.3081",Pylône autostable,45m,HIVORY,2026-07-01,ALL,,False,False
1454920,FREE MOBILE,,BLANCHARD 73800 PORTE DE SAVOIE,73151,"45.5111,5.9958",Pylône autostable,28m,ATC FRANCE,2025-10-27,CHI,2812339,False,True
1456324,FREE MOBILE,"LTE 2100, 5G NR 700",ROUTE DE CADARS 82700 MONTECH,82125,"43.9561,1.2444",Pylône autostable,34m,HIVORY,2026-07-07,ALL,,False,False
1456336,SFR,"LTE 700, LTE 2100, 5G NR 2100",CHEMIN RURAL (LA TROCHERIE) 41600 CHAUMONT SUR THARONNE,41046,"47.6094,1.9144",Pylône autostable,37m,TOTEM,,AJO,,False,False
1457775,FREE MOBILE,LTE 2100,ROUTE DE LA LUSIGNANE (LES CREMADES) 84860 CADEROUSSE,84027,"44.1086,4.7747",Pylône autostable,35m,TOTEM,2026-07-07,ALL,,False,False
1461907,SFR,5G NR 3500,RTE DE COLTAINVILLE PONT DE BOIS 28300 ST PREST,28358,"48.49,1.54",Pylône autostable,30m,HIVORY,2026-07-01,ALL,,False,False
1468618,SFR,LTE 700,CHEM VERS PUY DE CHEZ FUROT (PINDOGNE) 23260 BASVILLE,23017,"45.8861,2.4131",Pylône autostable,43m,TDF,,AJO,,False,False
