id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1006641,SFR,"LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",QUAI GEORGES V (PRÈS DE L'HÔTEL MERCURE) IMM WORLD TRADE CENTER 76620 LE HAVRE,76351,"49.4903,0.1175",Bâtiment,"37,2m","CCI, Ch Métier, Port Aut, Aéroport",2026-01-29,ALL,,False,False
1014807,ORANGE,LTE 2100,CHEM DES MILITAIRES (PITON DESFORGES) 97430 LE TAMPON,97422,"-21.1961,55.5744",Bâtiment,13m,ORANGE Services Fixes,2025-12-29,ALL,,False,False
1042288,FREE MOBILE,LTE 2100,RUE PONSON DU TERRAIL  45100 ORLEANS,45234,"47.9211,1.8944",Château d'eau - réservoir,"30,8m","Commune, communauté de communes",2026-02-02,ALL,,False,False
1055528,ORANGE,LTE 2100,STATION DE CAP LA HOUSSAYE N 1A 97460 ST PAUL,97415,"-21.0192,55.2344",Mât métallique,6m,ORANGE,2025-12-29,ALL,,False,False
1092918,BOUYGUES TELECOM,LTE 700,18/20 RUE SEBASTIEN MERCIER 75015 PARIS 15,75115,"48.8447,2.2775",Bâtiment,"30,9m",Société HLM,2026-02-04,ALL,,False,False
1132313,ORANGE,LTE 2100,CHEMIN DE LA RIVIÈRE DES ROCHES ROUTE NATIONALE 2 97412 BRAS PANON,97402,"-21.0039,55.6928",Pylône arbre,18m,ORANGE,2025-12-29,ALL,,False,False
118518,DIGICEL,"LTE 700, 5G NR 700, 5G NR 3500",ROUTE DE KAW (RÉSERVOIR MUNICIPAL) 97352 ROURA,97310,"4.7278,-52.3203",Pylône autostable,27m,DIGICEL,2026-01-22,ALL,,False,False
118518,FREE CARAIBES,"LTE 700, LTE 900, 5G NR 3500",ROUTE DE KAW (RÉSERVOIR MUNICIPAL) 97352 ROURA,97310,"4.7278,-52.3203",Pylône autostable,27m,DIGICEL,2026-01-22,ALL,,False,False
1189630,ORANGE,LTE 2100,194 CHEMIN VALENTIN 97440 ST ANDRE,97409,"-20.9553,55.6722",Pylône autostable,24m,ORANGE,2025-12-29,ALL,,False,False
1191281,FREE MOBILE,LTE 2100,343 BOULEVARD DE SAINTE MARGUERITE RESIDENCE LESTREMBLES 13009 MARSEILLE 09,13209,"43.2614,5.4156",Immeuble,23m,Société HLM,2026-02-02,ALL,,False,False
1276645,ORANGE,LTE 2100,ROUTE DES TAMARINS ECHANGEUR N1 D6 (PLATEAU CAILLOU) 97460 ST PAUL,97415,"-21.0214,55.2561",Pylône autostable,20m,Société Réunionnaise de Radiotéléphonie,2025-12-29,ALL,,False,False
1335961,ORANGE,LTE 2100,10 R ZATTES 97436 ST LEU,97413,"-21.1758,55.2883",Pylône autostable,38m,ORANGE Services Fixes,2025-12-29,ALL,,False,False
1345686,FREE MOBILE,5G NR 3500,209 BOULEVARD SAINT GERMAIN 75007 PARIS 07,75107,"48.8564,2.325",Immeuble,"25,7m","Copropriété, Syndic, SCI",2026-02-02,ALL,,False,False
1414441,ORANGE,"LTE 2100, 5G NR 3500",PITON DU RELAIS PYLONE FT (MANAPANY LES HAUTS) 97429 PETITE ILE,97405,"-21.3319,55.5811",Pylône autostable,22m,ORANGE Services Fixes,2025-12-24,ALL,,False,False
1437189,FREE MOBILE,LTE 2100,"RD 74, VIGNE DE LA CAUSSADE 81120 REALMONT",81222,"43.7856,2.2036",Pylône autostable,27m,TDF,2026-02-02,ALL,,False,False
1440374,BOUYGUES TELECOM,LTE 700,RUE ELIE MONTIER 37120 RICHELIEU,37196,"47.0294,0.3239",Pylône autostable,44m,TDF,2026-02-04,ALL,,False,False
1444207,SFR,"LTE 700, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",ZI LES MUIDS SARL CARON 02100 MORCOURT,02525,"49.8708,3.3317",Pylône tubulaire,25m,HIVORY,2025-04-11,ALL,,False,False
1452057,SFR,LTE 700, (CAP DE ROCH) 11130 SIGEAN,11379,"43.0225,2.9642",Pylône autostable,30m,HIVORY,2024-06-14,ALL,,False,False
1472275,ORANGE,LTE 2100,STADE MUNICIPAL DU BOCAGE 97441 STE SUZANNE,97420,"-20.9133,55.6142",Pylône tubulaire,29m,ORANGE,2025-12-29,ALL,,False,False
1484519,SFR,"LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100", (ST ROCH) 11170 VILLESEQUELANDE,11437,"43.2408,2.2283",Pylône autostable,20m,HIVORY,2025-04-18,ALL,,False,False
1485542,FREE MOBILE,5G NR 3500,LA SAPINIERE DE LA GODINIERE 72560 CHANGE,72058,"47.9911,0.2794",Pylône tubulaire,"34,2m",ATC FRANCE,2026-02-02,ALL,,False,False
1486696,ORANGE,"LTE 1800, 5G NR 2100",5 LOT CLOS DE LA CANADONNE - ENT. EGTA (CHAUVEAU) 33420 ESPIET,33157,"44.7936,-0.2572",Pylône autostable,"30,4m",ATC FRANCE,2026-01-27,ALL,,False,False
