id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1001350,FREE MOBILE,5G NR 3500,55 RUE DU LAVOIR 93370 MONTFERMEIL,93047,"48.9014,2.5756",Pylône tubulaire,30m,TOTEM,,AJO,,False,False
1002637,SFR,"GSM 900, UMTS 900, LTE 700",BOIS DE LA COLLE BAUDET FONT GAILLARDE 04170 THORAME HAUTE,04219,"44.0614,6.5797",Pylône autostable,16m,TDF,2027-02-01,ALL,,False,False
1006155,VITI SAS,LTE 2100,AVENUE PRINCE HINOI IMMEUBLE MOEHAU 98714 PAPEETE,98735,"-17.5342,-149.5619",Immeuble,18m,Particulier,2025-12-05,ALL,,False,False
102834,ORANGE,5G NR 700,CHATEAU D'EAU COMMUNAL BOIS BERNARD (BOIS BERNARD) 70110 ESPRELS,70219,"47.5294,6.3603",Château d'eau - réservoir,36m,"Commune, communauté de communes",2026-03-18,AAV,,False,False
1034934,FREE MOBILE,5G NR 3500,20 AVENUE DES HIRONDELLES 74960 ANNECY,74010,"45.9056,6.1147",Immeuble,"26,3m","Copropriété, Syndic, SCI",,AJO,,False,False
1042358,ORANGE,LTE 700,CHEMIN RURAL (LA CHAPELLE ST LOUIS) 28700 SANTEUIL,28366,"48.3764,1.7375",Pylône autostable,33m,TOTEM,2026-03-19,AAV,,False,False
1048997,FREE MOBILE,5G NR 3500,AVENUE DES MOULINEAUX TERRAIN DE SPORT 78590 NOISY LE ROI,78455,"48.8394,2.0658",Pylône tubulaire,25m,TOTEM,2026-03-09,ALL,,False,False
1054845,ORANGE,LTE 700,RUE DU CHÂTEAU D'EAU 54385 ROSIERES EN HAYE,54463,"48.7892,5.9975",Château d'eau - réservoir,22m,"Syndicat des eaux, Adduction",2026-03-11,ALL,,False,False
1064048,ORANGE,"LTE 2600, 5G NR 2100",PRÈS D234 (LA GRANDE TOUCHE) 53600 VOUTRE,53276,"48.1342,-0.335",Pylône autostable,30m,Météo,,AJO,,False,False
1120114,ORANGE,5G NR 2100,84 RUE DES TROIS FRÈRES CARASSO 13004 MARSEILLE 04,13204,"43.3064,5.4006",Immeuble,"30,5m","Copropriété, Syndic, SCI",,AJO,,False,False
1120114,ORANGE,"LTE 700, LTE 2100",84 RUE DES TROIS FRÈRES CARASSO 13004 MARSEILLE 04,13204,"43.3064,5.4006",Immeuble,"30,5m","Copropriété, Syndic, SCI",2019-04-29,SUP,,False,False
1292161,BOUYGUES TELECOM,UMTS 900,2 RUE GUILLAUME DE MORTAGNE RUE HENRI MANSARD 59200 TOURCOING,59599,"50.7364,3.1758",Immeuble,34m,Société HLM,2020-12-28,SUP,,False,False
1344216,ORANGE,"LTE 800, 5G NR 700",CHAUSSÉE BRUNCHAUT PRÈS DE LA 935 59278 ESCAUTPONT,59207,"50.4156,3.5542",Pylône tubulaire,"36,2m",TDF,2026-03-10,ALL,,False,True
1393195,SFR,"UMTS 900, LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",8 BD DE BERCY PALAIS OMNISPORT 75012 PARIS 12,75112,"48.8386,2.3786",Bâtiment,34m,"Commune, communauté de communes",2024-03-29,ALL,,False,False
1393195,SFR,"LTE 700, LTE 800, 5G NR 2100",8 BD DE BERCY PALAIS OMNISPORT 75012 PARIS 12,75112,"48.8386,2.3786",Bâtiment,34m,"Commune, communauté de communes",,SUP,,False,False
1402743,BOUYGUES TELECOM,GSM 900,FONT-PAULE (SORBIER DE MADAME) 30650 SAZE,30315,"43.9336,4.7042",Pylône autostable,25m,HIVORY,2019-03-27,SUP,,True,False
1406472,FREE MOBILE,5G NR 3500,CHEMIN LA PLAINE (LA PLAINE) 07170 MIRABEL,07159,"44.5722,4.4806",Pylône autostable,28m,TDF,,AJO,,False,False
1406472,FREE MOBILE,LTE 2100,CHEMIN LA PLAINE (LA PLAINE) 07170 MIRABEL,07159,"44.5722,4.4806",Pylône autostable,28m,TDF,2026-03-09,ALL,,False,False
1406515,FREE MOBILE,LTE 700,RUE DE LA DRONNIERE GROUPE EXPLOITATION TRANSPORT NORMANDIE POSTE HT RTE 14123 IFS,14341,"49.1386,-0.3403",Pylône autostable,57m,EDF ou GDF,2026-03-16,AAV,,False,True
1411114,BOUYGUES TELECOM,UMTS 2100,D 796 (VAUGARNY) 35560 BAZOUGES LA PEROUSE,35019,"48.4281,-1.5506",Bâtiment,"12,8m",Société Privée,2018-05-30,SUP,,False,False
1433875,ORANGE,5G NR 2100,"78/88/90, BD DE DUNKERQUE ILOT M1 13002 MARSEILLE 02",13202,"43.3103,5.3689",Immeuble,45m,Société HLM,,AJO,,False,False
1433875,ORANGE,"LTE 700, LTE 2100","78/88/90, BD DE DUNKERQUE ILOT M1 13002 MARSEILLE 02",13202,"43.3103,5.3689",Immeuble,45m,Société HLM,2019-02-12,SUP,,False,False
1436101,ORANGE,5G NR 2100,QUAI DES ANGLAIS LES TERRASSES DU PORT 13002 MARSEILLE 02,13202,"43.3072,5.3636",Bâtiment,30m,Société Privée,,AJO,,False,False
1436101,ORANGE,"LTE 700, LTE 2100",QUAI DES ANGLAIS LES TERRASSES DU PORT 13002 MARSEILLE 02,13202,"43.3072,5.3636",Bâtiment,30m,Société Privée,2019-07-03,SUP,,False,False
1437095,FREE MOBILE,LTE 2100,FIEF DU CHAMPTIER 17600 ST ROMAIN DE BENET,17393,"45.6881,-0.8761",Pylône autostable,"51,1m",TDF,2026-03-09,ALL,,False,False
