id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1004718,ORANGE,5G NR 2100, (LE MOUREGELAT) 06420 ISOLA,06073,"44.1825,7.0519",Mât,6m,TOTEM,2026-08-26,ALL,,False,False
106970,ORANGE,"LTE 1800, 5G NR 2100",PAVILLON DES BRESSOTTES (LES BRESSOTTES) 89270 VOUTENAY SUR CURE,89485,"47.5558,3.7903",Pylône autostable,30m,TOTEM,2026-08-26,ALL,,False,False
1174960,ORANGE,"5G NR 700, 5G NR 3500", (PAS DEJANSAC) 26340 AUCELON,26017,"44.6361,5.3786",Pylône autostable,17m,TDF,,AJO,,False,False
1174960,ORANGE,"GSM 900, LTE 700", (PAS DEJANSAC) 26340 AUCELON,26017,"44.6361,5.3786",Pylône autostable,17m,TDF,2001-04-05,SUP,,False,False
1285864,FREE MOBILE,"LTE 2100, 5G NR 700",6 RUE DU CHAMP DE MARS 51100 REIMS,51454,"49.2617,4.0333",Bâtiment,20m,Particulier,2026-09-02,ALL,,False,False
1286105,FREE MOBILE,5G NR 700,PRÈS D96 STATION ÉPURATION (LE QUARTERON DU PONT) 44250 ST BREVIN LES PINS,44154,"47.2164,-2.1489",Pylône tubulaire,35m,HIVORY,2026-09-02,ALL,,False,False
1289150,ORANGE,"UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600","123, AVENUE TOLOSANE 31520 RAMONVILLE ST AGNE",31446,"43.5383,1.4806",Pylône tubulaire,24m,TOTEM,2018-06-28,SUP,,False,False
1302805,BOUYGUES TELECOM,LTE 2100, (LES BORIES) 48100 ST BONNET DE CHIRAC,48138,"44.5133,3.2631",Pylône autostable,20m,HIVORY,,AJO,,False,False
1319651,BOUYGUES TELECOM,"LTE 700, LTE 800, LTE 1800, LTE 2600, 5G NR 2100",RUE LOUISE MICHEL RESIDENCE RAVEL 62820 LIBERCOURT,62907,"50.4878,3.0019",Immeuble,23m,Société HLM,,AJO,,False,True
1332570,FREE MOBILE,5G NR 700,CHEMIN DE LA CROIX D'ALVAULT PRAIRIE DE MÉRIGNAN 45240 LA FERTE ST AUBIN,45146,"47.7156,1.9336",Pylône autostable,50m,HIVORY,2026-09-02,ALL,,False,False
1381494,FREE MOBILE,5G NR 3500,86 R DE LA TOUR 75116 PARIS 16,75116,"48.8617,2.2786",Immeuble,28m,Société Privée,,AJO,,False,False
1392798,BOUYGUES TELECOM,LTE 2100,LE TROU DE CHERIOT 45390 PUISEAUX,45258,"48.2072,2.4572",Pylône autostable,44m,TDF,2022-10-27,SUP,,False,False
1396494,SFR,UMTS 2100,RUE FRANCIS MOHRING RÉSERVOIR DE LA PROVIDENCE (LE COTET) 70000 ECHENOZ LA MELINE,70207,"47.5906,6.1375",Pylône tubulaire,16m,TDF,2018-06-29,SUP,,False,False
1405524,SFR,"LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600",FERME COSSIGNY (LA DEMOISELLE) 77173 CHEVRY COSSIGNY,77114,"48.7044,2.6581",Pylône autostable,"35,5m",TDF,,AJO,,False,True
1407676,BOUYGUES TELECOM,LTE 700,DEPARTEMENTALE 940 (LA PLAINE) 18110 ST GEORGES SUR MOULON,18211,"47.1733,2.4247",Pylône autostable,42m,TDF,,AJO,,False,False
1407676,BOUYGUES TELECOM,LTE 2100,DEPARTEMENTALE 940 (LA PLAINE) 18110 ST GEORGES SUR MOULON,18211,"47.1733,2.4247",Pylône autostable,42m,TDF,2021-12-02,SUP,,False,False
1413361,BOUYGUES TELECOM,5G NR 3500,38/40 R DE GALILÉE 75116 PARIS 16,75116,"48.87,2.2967",Immeuble,"29,3m","Copropriété, Syndic, SCI",,AJO,,False,False
1435681,BOUYGUES TELECOM,5G NR 3500,LE CLAP 34140 BOUZIGUES,34039,"43.4586,3.6569",Pylône autostable,43m,HIVORY,,AJO,,False,False
1435681,BOUYGUES TELECOM,LTE 2100,LE CLAP 34140 BOUZIGUES,34039,"43.4586,3.6569",Pylône autostable,43m,HIVORY,2025-03-17,SUP,,False,False
1437271,ORANGE,5G NR 2100, (LA CARRIERE) 52300 DONJEUX,52175,"48.3486,5.15",Pylône autostable,"42,5m",TDF,2026-08-27,ALL,,False,False
1455008,BOUYGUES TELECOM,"LTE 2600, 5G NR 3500",AUX FRANCES 01170 CHEVRY,01103,"46.2889,6.0325",Pylône autostable,27m,ATC FRANCE,,AJO,,False,False
1459304,BOUYGUES TELECOM,LTE 2100,LES QUATRE VENTS (LES QUATRE VENTS) 67390 BOOTZHEIM,67056,"48.1947,7.56",Pylône autostable,33m,ATC FRANCE,2026-08-19,ALL,,False,False
1461355,BOUYGUES TELECOM,, (LA CROIX ROUSSE) 71640 MERCUREY,71294,"46.8356,4.7125",Pylône autostable,25m,HIVORY,2017-05-16,CHA,La Crois Rousse,False,False
1461355,FREE MOBILE,, (LA CROIX ROUSSE) 71640 MERCUREY,71294,"46.8356,4.7125",Pylône autostable,25m,HIVORY,2021-10-27,CHA,La Crois Rousse,False,False
1461355,SFR,, (LA CROIX ROUSSE) 71640 MERCUREY,71294,"46.8356,4.7125",Pylône autostable,25m,HIVORY,2010-08-30,CHA,La Crois Rousse,False,False
1465411,BOUYGUES TELECOM,,LA GARENNE DU BEAU LIEU 51130 POCANCY,51435,"48.9158,4.1381",Pylône autostable,43m,TDF,2001-12-28,CHH,"41,9m",False,False
1465411,FREE MOBILE,,LA GARENNE DU BEAU LIEU 51130 POCANCY,51435,"48.9158,4.1381",Pylône autostable,43m,TDF,2021-05-07,CHH,"41,9m",False,False
1465411,SFR,,LA GARENNE DU BEAU LIEU 51130 POCANCY,51435,"48.9158,4.1381",Pylône autostable,43m,TDF,2016-09-30,CHH,"41,9m",False,False
1472039,BOUYGUES TELECOM,LTE 1800, (ROCHEMOUROUX) 19520 CUBLAC,19066,"45.1722,1.3069",Pylône autostable,35m,HIVORY,2026-08-20,ALL,,False,False
1473318,OUTREMER TELECOM,"LTE 700, 5G NR 3500", (CAP FERRET) 97290 LE MARIN,97217,"14.4842,-60.8336",Pylône autostable,30m,DIGICEL,,AJO,,False,False
1475146,SFR,"LTE 700, LTE 2600, 5G NR 2100",RD 113 (BOIS DE FROMESSENT) 62630 ETAPLES,62318,"50.5275,1.6844",Pylône autostable,45m,HIVORY,,AJO,,False,False
1475146,SFR,UMTS 2100,RD 113 (BOIS DE FROMESSENT) 62630 ETAPLES,62318,"50.5275,1.6844",Pylône autostable,45m,HIVORY,2011-02-11,SUP,,False,False
1475977,FREE MOBILE,"LTE 2100, 5G NR 700",CHEM DE LA SOURCE QUARTIER ST MARTIN 83400 HYERES,83069,"43.11,6.1078",Pylône tubulaire,16m,HIVORY,2026-09-02,ALL,,False,False
1483757,SFR,LTE 2100, (PECH D'AUJOL) 46200 SOUILLAC,46309,"44.9039,1.4681",Pylône autostable,30m,TOTEM,,AJO,,False,False
1486333,SFR,LTE 2100,ROUTE DEPARTEMENTALE D210 (LES APPENTIS) 77130 FORGES,77194,"48.4203,2.9339",Pylône autostable,45m,SNCF Réseau,2026-08-28,AJA,,False,False
1505578,BOUYGUES TELECOM,LTE 700,CHEM DE L'AMANDIER PUECH NARBONNE 34290 BASSAN,34025,"43.4153,3.2483",Pylône autostable,25m,HIVORY,2026-08-19,ALL,,False,False
1513952,BOUYGUES TELECOM,LTE 700,CHEM RURAL DIT DU BECQUEREL STADE COMMUNAL (LE BECQUEREL) 62860 ECOURT ST QUENTIN,62284,"50.2553,3.0833",Pylône autostable,32m,ATC FRANCE,,AJO,,False,False
1513952,BOUYGUES TELECOM,LTE 2100,CHEM RURAL DIT DU BECQUEREL STADE COMMUNAL (LE BECQUEREL) 62860 ECOURT ST QUENTIN,62284,"50.2553,3.0833",Pylône autostable,32m,ATC FRANCE,,SUP,,False,False
