id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1006641,SFR,5G NR 3500,QUAI GEORGES V (PRÈS DE L'HÔTEL MERCURE) IMM WORLD TRADE CENTER 76620 LE HAVRE,76351,"49.4903,0.1175",Bâtiment,"37,2m","CCI, Ch Métier, Port Aut, Aéroport",,SUP,,False,False
1006766,SFR,UMTS 900,STATION TDF DU MONT AGEL (MONT AGEL) 06440 PEILLE,06091,"43.7714,7.425",Bâtiment,10m,TDF,2026-02-26,ALL,,False,False
1022697,ORANGE,"GSM 900, UMTS 900, LTE 2100",GARE DE TRIAGE D'ACHÈRES (LE GRAND CORMIER) 78112 ST GERMAIN EN LAYE,78551,"48.9561,2.0939",Pylône autostable,31m,SNCF Réseau,1996-04-05,SUP,,False,False
1046836,ORANGE,5G NR 2100,CHEMIN DE BELLEVUE LES BUTTES (BELLE VUE) 44660 SOULVACHE,44200,"47.8103,-1.4631",Pylône autostable,35m,TOTEM,2026-02-26,ALL,,False,False
1054845,ORANGE,LTE 700,RUE DU CHÂTEAU D'EAU 54385 ROSIERES EN HAYE,54463,"48.7892,5.9975",Château d'eau - réservoir,22m,"Syndicat des eaux, Adduction",2026-03-11,AAV,,False,False
1084404,ORANGE,5G NR 700,CHEMIN DU TEMPLE 13280 ARLES,13004,"43.6994,4.6375",Pylône tubulaire,19m,TOTEM,2026-02-26,ALL,,False,False
1151860,ORANGE,LTE 700, (ALLMENDFELD - 1ER GEWAND) 67480 ROPPENHEIM,67409,"48.8361,8.0819",Pylône autostable,24m,TOTEM,2026-03-05,ALL,,False,False
1193829,ORANGE,"GSM 900, UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",30 AVENUE PIERRE MENDES FRANCE GARAGE RENAULT 77176 SAVIGNY LE TEMPLE,77445,"48.5986,2.5822",Pylône autostable,22m,ORANGE,2022-12-22,SUP,,False,False
1208443,ORANGE,"LTE 700, LTE 1800, 5G NR 2100",RUE JEAN MOULIN ENTREPRISE TERNOIS (LES HAYETTES) 80570 EMBREVILLE,80265,"50.0219,1.5358",Pylône tubulaire,30m,TOTEM,,AJO,,False,False
1262070,SFR,"GSM 900, UMTS 900, LTE 1800","72, RUE DE BERNIÈRES 14000 CAEN",14118,"49.1822,-0.3603",Immeuble,"14,9m","Copropriété, Syndic, SCI",2018-10-26,SUP,,False,False
1289509,ORANGE,"5G NR 700, 5G NR 3500",64 RUE LEDRU ROLLIN 62680 MERICOURT,62570,"50.3947,2.8708",Pylône tubulaire,"26,2m",HIVORY,,AJO,,False,False
1289509,ORANGE,LTE 700,64 RUE LEDRU ROLLIN 62680 MERICOURT,62570,"50.3947,2.8708",Pylône tubulaire,"26,2m",HIVORY,2021-01-21,SUP,,False,False
1329214,SFR,"LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 3500","42, AVENUE DE LA BOURDONNAIS 75007 PARIS 07",75107,"48.8572,2.3006",Immeuble,33m,"Copropriété, Syndic, SCI",,AJO,,False,True
1344216,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",CHAUSSÉE BRUNCHAUT PRÈS DE LA 935 59278 ESCAUTPONT,59207,"50.4156,3.5542",Pylône tubulaire,"36,2m",TDF,,AJO,,False,True
1428982,ORANGE,UMTS 900,7 RUE FRITZ KIENER FRANCE TÉLÉCOM 67200 STRASBOURG,67482,"48.5831,7.76",Bâtiment,"25,3m",ORANGE Services Fixes,2020-04-01,ALL,,False,False
1437231,FREE MOBILE,,ALLÉE VICTOR MITAN GARAGE CITROËN 84270 VEDENE,84141,"43.9581,4.8983",Pylône autostable,"24,2m",HIVORY,2021-03-25,CHH,24m,False,False
1437231,SFR,,ALLÉE VICTOR MITAN GARAGE CITROËN 84270 VEDENE,84141,"43.9581,4.8983",Pylône autostable,"24,2m",HIVORY,2021-08-20,CHH,24m,False,False
1442649,BOUYGUES TELECOM,LTE 700,RD 84 (LE JAUPIER) 44850 LE CELLIER,44028,"47.3514,-1.3508",Pylône autostable,"49,1m",TDF,2026-03-05,ALL,,False,False
1453081,BOUYGUES TELECOM,LTE 2600,R DE L'EUROPE ZI DE LA CROIX ROUGE (LE CHAMP THOMAS) 44260 MALVILLE,44089,"47.3356,-1.8097",Pylône autostable,30m,HIVORY,2026-02-26,ALL,,False,False
1453081,SFR,LTE 2600,R DE L'EUROPE ZI DE LA CROIX ROUGE (LE CHAMP THOMAS) 44260 MALVILLE,44089,"47.3356,-1.8097",Pylône autostable,30m,HIVORY,2026-03-03,ALL,,False,False
1461402,SFR,"LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100", (LES CHAMPS DES BORDES) 86100 CHATELLERAULT,86066,"46.7842,0.5289",Pylône autostable,36m,HIVORY,2026-03-03,ALL,,False,False
1478824,BOUYGUES TELECOM,"LTE 2100, 5G NR 2100",CHE DE PIOCH COURBI (PIOCH COURBI) 34150 GIGNAC,34114,"43.6469,3.5636",Pylône tubulaire,10m,ATC FRANCE,2026-02-26,ALL,,False,False
1478824,SFR,"LTE 2100, 5G NR 2100, 5G NR 3500",CHE DE PIOCH COURBI (PIOCH COURBI) 34150 GIGNAC,34114,"43.6469,3.5636",Pylône tubulaire,10m,ATC FRANCE,2026-03-03,ALL,,False,False
1494071,FREE MOBILE,"LTE 700, LTE 2100, LTE 2600, 5G NR 700",RUE CHARLES DE GAULLE UNITE DE VENTILATION 78350 JOUY EN JOSAS,78322,"48.7842,2.1564",Bâtiment,"18,5m",Sociétés d'Autoroutes,2026-03-02,ALL,,False,False
1520758,BOUYGUES TELECOM,"LTE 1800, LTE 2100",CHEMIN DEPARTEMENTAL N 33 72370 LE BREIL SUR MERIZE,72046,"47.9897,0.4692",Pylône autostable,"49,3m",TDF,2026-02-26,ALL,,False,False
1520758,SFR,"LTE 700, LTE 1800, LTE 2100",CHEMIN DEPARTEMENTAL N 33 72370 LE BREIL SUR MERIZE,72046,"47.9897,0.4692",Pylône autostable,"49,3m",TDF,2026-03-03,ALL,,False,False
1524041,BOUYGUES TELECOM,LTE 700, (PORZO DEN BAS) 56580 CREDIN,56047,"48.0308,-2.7772",Pylône autostable,27m,HIVORY,2026-03-02,ALL,,False,False
1525089,BOUYGUES TELECOM,"UMTS 900, LTE 700, LTE 1800", (SUR SOURAINTRE) 25550 BAVANS,25048,"47.4856,6.7356",Pylône autostable,25m,TDF,2024-06-14,ALL,,False,False
1525188,ORANGE,GSM 900,1 BD CLEMENCEAU (CASERNE DE LATTRE DE TASSIGNY) 57070 METZ,57463,"49.1114,6.1658",Bâtiment,38m,Autres,2012-07-03,ALL,,False,False
1535134,BOUYGUES TELECOM,"LTE 2100, 5G NR 2100",AV JEAN MOULIN (ILE D'ARAMON) 30390 ARAMON,30012,"43.8892,4.6822",Pylône tubulaire,22m,ATC FRANCE,2026-02-26,ALL,,False,False
1535134,SFR,"LTE 2100, 5G NR 2100",AV JEAN MOULIN (ILE D'ARAMON) 30390 ARAMON,30012,"43.8892,4.6822",Pylône tubulaire,22m,ATC FRANCE,2026-03-03,ALL,,False,False
1544988,FREE MOBILE,5G NR 3500,RUE JOSEPH RIQUIER 27200 VERNON,27681,"49.0939,1.4831",Immeuble,"22,8m","Commune, communauté de communes",2026-03-02,ALL,,False,False
1546905,ORANGE,"GSM 900, UMTS 900",GARE SNCF ISSY VAL DE SEINE PLACE LAFAYETTE 92130 ISSY LES MOULINEAUX,92040,"48.8297,2.2633",Bâtiment,10m,SNCF Réseau,2012-10-08,SUP,,False,False
1554285,ORANGE,LTE 700,CHEMIN RURAL DE CAMPAGNE (GRAVALON) 71460 CURTIL SOUS BURNAND,71164,"46.5831,4.6128",Pylône autostable,54m,RTE,2026-03-11,AAV,,False,False
1564230,BOUYGUES TELECOM,GSM 900,18 R DE CHAMPAGNE 14000 CAEN,14118,"49.1947,-0.3903",Immeuble,"39,6m","Copropriété, Syndic, SCI",2016-03-08,SUP,,False,False
1567187,BOUYGUES TELECOM,"UMTS 900, LTE 800, LTE 1800, LTE 2100",ALLÉE PALIÈRE RÉPÉTEUR RMP2 (TUNNEL  LGV) 84140 AVIGNON,84007,"43.9181,4.8003",Tunnel,"7,3m",SNCF Réseau,,AJO,,False,True
