id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1191010,ORANGE,UMTS 2100,RUE DU JARDIN CENTRAL TÉLÉPHONIQUE 97615 PAMANDZI,97615,"-12.795,45.2764",Pylône autostable,"30,3m",ORANGE Services Fixes,2015-09-02,SUP,,False,False
1205112,BOUYGUES TELECOM,"LTE 700, LTE 2100, LTE 2600, 5G NR 2100",221 ROUTE DE CAP FERRET (LE CANON) 33970 LEGE CAP FERRET,33236,"44.6953,-1.2344",Pylône tubulaire,42m,TOTEM,2025-07-02,ALL,,False,False
1288064,ORANGE,LTE 700,D 163 (HAUT DE LA FÊTE) 54450 ST MARTIN,54480,"48.5747,6.7444",Pylône autostable,24m,TOTEM,2026-06-03,ALL,,False,False
1290594,BOUYGUES TELECOM,5G NR 2100,CCAL LES 4 TEMPS // PARVIS DE LA DEFENSE (LA DEFENSE) 92800 PUTEAUX,92062,"48.8903,2.2372",Bâtiment,32m,"Copropriété, Syndic, SCI",,AJO,,False,False
1304843,BOUYGUES TELECOM,GSM 900,19 R DE BREST 35700 RENNES,35238,"48.1119,-1.6928",Immeuble,"46,8m",Société HLM,2019-07-30,SUP,,False,False
1324233,ORANGE,GSM 900,ROUTE DE BLACHON - GOURDELIANE (BEAUSOLEIL) 97122 BAIE MAHAULT,97103,"16.2525,-61.5972",Pylône autostable,30m,Société Privée,2012-03-19,SUP,,False,False
1335577,ORANGE,LTE 1800,CR 40 DES FAUCHERIES (LE ROCHER) 72350 ST DENIS D ORQUES,72278,"48.0392,-0.2683",Pylône autostable,"36,9m",EDF ou GDF,2026-05-25,ALL,,False,False
1351742,ORANGE,LTE 700,ENTREPRISE FRANCOIS BERTE CHEMIN RURAL N°2 (CALIFORNIE) 97232 LE LAMENTIN,97213,"14.6142,-61.0311",Pylône autostable,"20,5m",ORANGE,,AJO,,False,False
1382581,BOUYGUES TELECOM,"UMTS 900, LTE 800, LTE 1800, LTE 2100",RUE LÉON BLUM (TUNNEL DE MASSY CÔTÉ VILLEBON) 91120 PALAISEAU,91477,"48.7133,2.2531",Tunnel,"8,4m",SNCF Réseau,2026-06-05,AJO,,False,True
1395487,SFR,UMTS 900,33 BOULEVARD DE LA LIBERTE 59800 LILLE,59350,"50.6361,3.0544",Immeuble,30m,"Copropriété, Syndic, SCI",,SUP,,False,True
