id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1038279,BOUYGUES TELECOM,UMTS 2100,"645, AV DE HEIDELBERG STADE DE LA MOSSON 34090 MONTPELLIER",34172,"43.6222,3.8119",Bâtiment,30m,"Commune, communauté de communes",2020-02-26,SUP,,False,False
106970,ORANGE,LTE 700,PAVILLON DES BRESSOTTES (LES BRESSOTTES) 89270 VOUTENAY SUR CURE,89485,"47.5558,3.7903",Pylône autostable,30m,TOTEM,2026-08-26,AAV,,False,False
1207239,TELCO OI,,RD 4 (RASSI NGOUJA) 97625 KANI KELI,97609,"-12.9589,45.0844",Mât béton,"16,1m",Particulier,2025-11-20,CHH,14m,False,False
1301397,ORANGE,LTE 700,VOIE COMMUNALE (LA PLAINE DU HAGEMBERG) 62610 LOUCHES,62531,"50.8211,1.9994",Pylône tubulaire,25m,TOTEM,2026-08-27,AAV,,False,False
1324233,DIGICEL,LTE 900,ROUTE DE BLACHON - GOURDELIANE (BEAUSOLEIL) 97122 BAIE MAHAULT,97103,"16.2525,-61.5972",Pylône autostable,30m,Société Privée,2025-05-20,ART,,False,False
1324233,FREE CARAIBES,UMTS 900,ROUTE DE BLACHON - GOURDELIANE (BEAUSOLEIL) 97122 BAIE MAHAULT,97103,"16.2525,-61.5972",Pylône autostable,30m,Société Privée,2026-04-09,ART,,False,False
1327166,FREE MOBILE,"LTE 700, LTE 1800, LTE 2100, 5G NR 3500",BOULEVARD ALBERT THOMAS 81100 CASTRES,81065,"43.6111,2.2317",Pylône autostable,"24,9m","Commune, communauté de communes",2026-08-17,ALL,,False,False
1335577,ORANGE,LTE 700,CR 40 DES FAUCHERIES (LE ROCHER) 72350 ST DENIS D ORQUES,72278,"48.0392,-0.2683",Pylône autostable,"36,9m",EDF ou GDF,2026-08-20,ALL,,False,False
1342224,DIGICEL,LTE 900, (MOUDONG SUD) 97122 BAIE MAHAULT,97103,"16.2394,-61.5869",Pylône autostable,35m,Outremer Telecom,2025-05-20,ART,,False,False
1342224,FREE CARAIBES,UMTS 900, (MOUDONG SUD) 97122 BAIE MAHAULT,97103,"16.2394,-61.5869",Pylône autostable,35m,Outremer Telecom,2026-04-09,ART,,False,False
1392479,ORANGE,5G NR 2100,CHEM DU CHÊNE AUX LOUPS (LES BLAGUERIES) 14340 LE PRE D AUGE,14520,"49.1425,0.1269",Pylône tubulaire,40m,TDF,2026-08-13,ALL,,False,False
141505,BOUYGUES TELECOM,, (LE CYPRÈS) 13150 ST PIERRE DE MEZOARGUES,13061,"43.8586,4.6681",Pylône autostable,28m,ATC FRANCE,2023-12-26,CHH,30m,False,False
141505,SFR,, (LE CYPRÈS) 13150 ST PIERRE DE MEZOARGUES,13061,"43.8586,4.6681",Pylône autostable,28m,ATC FRANCE,2023-12-27,CHH,30m,False,False
1422617,PMT-VODAFONE,LTE 2600,QUARTIER SOCREDO HEIRI LOT 93 PK6.5 OUEST 98704 FAAA,98715,"-17.5706,-149.6119",Bâtiment,9m,Particulier,2025-10-23,ART,,False,False
1429416,FREE MOBILE,5G NR 3500,"12, RUE DAVID 93300 AUBERVILLIERS",93001,"48.9139,2.3769",Immeuble,31m,Société HLM,2026-08-17,ALL,,False,False
1438755,ORANGE,LTE 2600,VOIE COMMUNALE 01 DE SAILLY-SAILLISEL (LES PRÉS MONSIEUR) 62450 MORVAL,62593,"50.0292,2.8783",Pylône autostable,30m,SNCF Réseau,,AJO,,False,False
1442649,SFR,5G NR 2100,RD 84 (LE JAUPIER) 44850 LE CELLIER,44028,"47.3514,-1.3508",Pylône autostable,"49,1m",TDF,2026-08-12,ALL,,False,False
1449842,SFR,LTE 2100,C.R  DE MEMBRUN À CHÂTEAU GAILLARD (MEMBRUN) 63300 THIERS,63430,"45.8622,3.5844",Pylône tubulaire,"31,3m",HIVORY,,AJO,,False,False
1475988,BOUYGUES TELECOM,LTE 700,590 CHEMIN DES SOANES (LAGUET) 06340 LA TRINITE,06149,"43.7517,7.3742",Pylône autostable,16m,TDF,2026-08-19,ALL,,False,False
1484667,BOUYGUES TELECOM,LTE 2100,R DU CHALONGE (CLOS DE LA CROIX) 22960 PLEDRAN,22176,"48.4433,-2.7511",Pylône tubulaire,39m,ATC FRANCE,2025-02-18,SUP,,False,False
1505481,BOUYGUES TELECOM,5G NR 3500,16 PL GÉNÉRAL DE GAULLE 13001 MARSEILLE 01,13201,"43.2944,5.3761",Immeuble,"30,5m","Copropriété, Syndic, SCI",,AJO,,False,False
1525078,BOUYGUES TELECOM,LTE 2100,KERVEGAN 56580 CREDIN,56047,"48.0658,-2.7694",Pylône autostable,32m,HIVORY,2023-12-26,SUP,,False,False
1534547,FREE MOBILE,5G NR 700,AVENUE DES GOBELINS 75013 PARIS 13,75113,"48.8353,2.3533",Immeuble,"28,3m","Copropriété, Syndic, SCI",2026-08-17,ALL,,False,False
1535241,ORANGE,5G NR 2100,LA LANE 31370 SABONNERES,31464,"43.4528,1.0728",Pylône autostable,"28,5m",ATC FRANCE,2026-08-13,ALL,,False,False
1540904,BOUYGUES TELECOM,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600", (LES ROCHES) 26450 ROYNAC,26287,"44.6633,4.9236",Tunnel,14m,SNCF Réseau,,AJO,,False,True
1549386,BOUYGUES TELECOM,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600", (LE VERDIER) 26400 LA ROCHE SUR GRANE,26277,"44.6794,4.9333",Tunnel,"10,2m",SNCF Réseau,,AJO,,False,True
1549388,BOUYGUES TELECOM,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600", (SAINT ETIENNE) 26400 LA ROCHE SUR GRANE,26277,"44.6756,4.9311",Tunnel,"10,2m",SNCF Réseau,,AJO,,False,True
1549390,BOUYGUES TELECOM,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600", (LE CHAUCHANEAU) 26400 LA ROCHE SUR GRANE,26277,"44.6722,4.9292",Tunnel,"10,2m",SNCF Réseau,,AJO,,False,True
1549392,BOUYGUES TELECOM,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600", (LES BUIS) 26450 ROYNAC,26287,"44.6675,4.9261",Tunnel,"10,2m",SNCF Réseau,,AJO,,False,True
1552576,SFR,UMTS 900,CHEMIN DE LA CARRIÈRE (COL DE PINODIETA) 64250 SOURAIDE,64527,"43.3267,-1.4803",Mât,18m,ORANGE,,SUP,,False,False
1554849,BOUYGUES TELECOM,LTE 700,CENTRE SPORTIF DES BORDS DE VEY (PRES PROD) 01660 MEZERIAT,01246,"46.2256,5.0464",Pylône autostable,"37,5m",BOUYGUES,2026-08-18,ALL,,False,False
1558394,ORANGE,"LTE 1800, 5G NR 700",CHEMIN DU MAS D'ALESTI CENTRAL FT 30900 NIMES,30189,"43.8522,4.3947",Bâtiment,19m,ORANGE Services Fixes,2026-08-17,ALL,,False,False
1558723,ORANGE,"LTE 700, LTE 2100", (DIFFRISCH) 57370 DANNE ET QUATRE VENTS,57168,"48.7736,7.2981",Pylône autostable,"25,4m",SNCF Réseau,,AJO,,False,False
1558723,ORANGE,GSM 900, (DIFFRISCH) 57370 DANNE ET QUATRE VENTS,57168,"48.7736,7.2981",Pylône autostable,"25,4m",SNCF Réseau,2016-01-07,SUP,,False,False
1568639,SFR,LTE 700,D244 - R DE LA CÈZE MAISON DE RETRAITE (N-D DES MINES) 30410 MOLIERES SUR CEZE,30171,"44.2586,4.1606",Immeuble,15m,Établissement de soins,,AJO,,False,False
1582805,SFR,5G NR 2100,0 D 231 (LA MARDELLE AUX LOUPS) 89150 DOLLOT,89143,"48.1953,3.045",Pylône autostable,"25,3m",HIVORY,2026-08-12,ALL,,False,False
1583988,SFR,UMTS 2100,RD 3 B (LE BAS D'HUY) 21490 CLENAY,21179,"47.4167,5.1169",Pylône autostable,"32,5m",ATC FRANCE,2016-09-14,SUP,,False,False
1585261,SFR,UMTS 900,45 AV DE MANCHESTER CENTRE HOSPITALIER 08000 CHARLEVILLE MEZIERES,08105,"49.7622,4.6958",Bâtiment,28m,Établissement de soins,,SUP,,False,False
1595169,FREE MOBILE,"LTE 2100, 5G NR 700",R DE BIGORRE EGLISE (LE VILLAGE) 65100 ADE,65002,"43.1342,-0.0281",Monument religieux,36m,"Commune, communauté de communes",2026-08-17,ALL,,False,False
1603160,BOUYGUES TELECOM,LTE 2100,23 RUE DU STADE RÉSERVOIR CISE 50810 ST JEAN D ELLE,50492,"49.0967,-0.9686",Pylône autostable,"50,8m",ATC FRANCE,2022-01-13,SUP,,False,False
1603401,ORANGE,5G NR 700,CHEMIN DU MICHON 69670 VAUGNERAY,69255,"45.7417,4.6775",Pylône autostable,67m,RTE,2025-02-10,EXT,,False,False
1625082,SFR,LTE 2100, (LES PINATONS) 43590 BEAUZAC,43025,"45.255,4.1022",Pylône autostable,"29,2m",ATC FRANCE,2026-08-14,AJA,,False,False
1625082,SFR,GSM 900, (LES PINATONS) 43590 BEAUZAC,43025,"45.255,4.1022",Pylône autostable,"29,2m",ATC FRANCE,2016-03-11,SUP,,False,False
1629179,BOUYGUES TELECOM,LTE 700, (LES GOUÉRONS) 03440 BUXIERES LES MINES,03046,"46.4978,2.9786",Pylône autostable,33m,TDF,,AJO,,False,False
1632231,BOUYGUES TELECOM,"LTE 700, 5G NR 2100, 5G NR 3500",RTE DE MARSAT (PORTE PROVENCE) 63200 RIOM,63300,"45.8892,3.1078",Pylône tubulaire,25m,CELLNEX,,AJO,,False,False
1634593,SFR,"LTE 700, 5G NR 2100",V COM. N° 5 DIT DU VERGER (LE VILLEROT) 71440 LESSARD EN BRESSE,71256,"46.7522,5.0875",Pylône autostable,28m,SFR,2026-08-14,AJA,,False,False
1635230,SFR,"LTE 700, 5G NR 2100", (LE NAINGLET) 71150 FONTAINES,71202,"46.8375,4.7944",Pylône autostable,30m,ATC FRANCE,,AJO,,False,False
1635230,SFR,UMTS 2100, (LE NAINGLET) 71150 FONTAINES,71202,"46.8375,4.7944",Pylône autostable,30m,ATC FRANCE,2016-11-18,SUP,,False,False
1637394,SFR,"LTE 700, 5G NR 2100",QUARTIER CAPO SOTTANO EGLISE D'OTA 20150 OTA,2A198,"42.2581,8.7447",Monument religieux,26m,SFR,,AJO,,False,False
1653614,FREE MOBILE,5G NR 3500,PRÈS N145 (LE PEU D'ATOUX) 23300 LA SOUTERRAINE,23176,"46.2219,1.4881",Pylône tubulaire,47m,TDF,2026-08-17,ALL,,False,False
1659116,FREE MOBILE,5G NR 3500,5 RUE DES COQUELICOTS 25000 BESANCON,25056,"47.2636,6.0475",Immeuble,"19,6m",Société HLM,2026-08-17,ALL,,False,False
1670188,SFR,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",2 RES LES TAMARIS 62800 LIEVIN,62510,"50.4228,2.7672",Immeuble,"26,3m",Société Privée,,SUP,,False,True
1670645,SFR,"LTE 700, 5G NR 2100", (LA MALADIÈRE) 71350 ALLEREY SUR SAONE,71003,"46.9131,4.9836",Pylône autostable,32m,HIVORY,2026-08-14,AJA,,False,False
1678276,SFR,5G NR 2100,D 326 (LES PRÉS - LES ROUTES) 26460 LE POET CELARD,26241,"44.6028,5.1119",Pylône autostable,23m,TDF,,AJO,,False,False
1679108,SFR,"LTE 700, LTE 2600, 5G NR 2100",PL DU GAL LECLERC 22210 PLEMET,22183,"48.1772,-2.5939",Monument religieux,44m,"Commune, communauté de communes",,AJO,,False,False
1679108,SFR,UMTS 2100,PL DU GAL LECLERC 22210 PLEMET,22183,"48.1772,-2.5939",Monument religieux,44m,"Commune, communauté de communes",2016-11-24,SUP,,False,False
1680048,SFR,LTE 2100, (LE BUSTARD) 73200 CESARCHES,73061,"45.7122,6.4133",Pylône autostable,"28,5m",Société Privée,,AJO,,False,False
1685091,ORANGE,5G NR 3500,RUE DU MARÉCHAL LECLERC 57530 COURCELLES CHAUSSY,57155,"49.1061,6.4172",Pylône autostable,26m,TOTEM,2026-08-12,ALL,,False,False
1688816,SFR,"LTE 700, LTE 2600, 5G NR 3500",LE RÉSERVOIR PYLONE SFR (LE BOIS DE JAX) 43600 STE SIGOLENE,43224,"45.2517,4.2381",Pylône autostable,35m,HIVORY,,AJO,,False,False
1691504,ORANGE,5G NR 700,RUE DE LA ROUME 59299 BOESCHEPE,59086,"50.8014,2.7058",Pylône tubulaire,15m,TOTEM,2026-08-28,AAV,,False,False
1694787,SFR,5G NR 2100,CHEM RURAL DE SANXAY AUX LAMBERTIÈRES (LES BOIS DU CHATAIGNER) 86600 JAZENEUIL,86116,"46.4319,0.0433",Pylône autostable,32m,HIVORY,2026-08-12,ALL,,False,False
1701526,BOUYGUES TELECOM,5G NR 3500,AIRE DE SERVICE DES VOLCANS D'AUVERGNE (PRÉ BOILLE) 63440 CHAMPS,63082,"46.0608,3.1106",Pylône autostable,"32,5m",HIVORY,,AJO,,False,False
1705193,ORANGE,"5G NR 700, 5G NR 3500",CHE DE LA MONTAGNE (LA MONTAGNE) 40390 ST MARTIN DE HINX,40272,"43.5917,-1.2428",Pylône autostable,30m,TOTEM,,AJO,,False,False
1705193,ORANGE,LTE 700,CHE DE LA MONTAGNE (LA MONTAGNE) 40390 ST MARTIN DE HINX,40272,"43.5917,-1.2428",Pylône autostable,30m,TOTEM,2023-06-05,SUP,,False,False
1709390,BOUYGUES TELECOM,"LTE 2100, 5G NR 2100", (FONT-DE-L'EYMAT) 24560 MONSAGUEL,24282,"44.7347,0.5475",Pylône autostable,"49,6m",TDF,,AJO,,False,False
1711238,SFR,LTE 2100, (FRAISSE) 63230 CHAPDES BEAUFORT,63085,"45.8847,2.8792",Pylône autostable,23m,HIVORY,,AJO,,False,False
1711238,SFR,UMTS 2100, (FRAISSE) 63230 CHAPDES BEAUFORT,63085,"45.8847,2.8792",Pylône autostable,23m,HIVORY,2016-06-27,SUP,,False,False
1715261,SFR,5G NR 2100,409 RTE DE ST MARTIN 45240 MENESTREAU EN VILLETTE,45200,"47.7025,2.025",Pylône tubulaire,30m,ATC FRANCE,2026-08-12,ALL,,False,False
1725440,SFR,LTE 800,PRÈS RD 96 (LE VILLAGE) 70400 COURMONT,70182,"47.6114,6.6303",Pylône autostable,22m,ATC FRANCE,2026-06-04,ART,,True,False
1725673,FREE MOBILE,LTE 2100,25 R NICOLAS COPERNIC 13280 ARLES,13004,"43.7044,4.6328",Pylône autostable,18m,TOTEM,2026-08-17,ALL,,False,False
1727063,ORANGE,"LTE 1800, 5G NR 2100",VICINAL ORDINAIRE N°2 (A VACHERESSE) 25190 MONTANDON,25387,"47.2825,6.8283",Pylône autostable,31m,HIVORY,2026-08-12,ALL,,False,False
1727723,SFR,"LTE 700, 5G NR 2100",LABRO (HAUT DE CAVANHAC) 15130 GIOU DE MAMOU,15074,"44.9228,2.4961",Pylône autostable,"28,9m",HIVORY,,AJO,,False,False
1732661,SFR,5G NR 2100,GRANGEVIEILLE (LES CHIERS) 42550 USSON EN FOREZ,42318,"45.3997,3.9381",Pylône autostable,36m,HIVORY,2026-08-12,ALL,,False,False
1734529,BOUYGUES TELECOM,LTE 700,DIT DE VERCEL (PRÉ BELLE) 25800 EPENOY,25219,"47.1467,6.405",Pylône autostable,32m,HIVORY,,SUP,,False,False
1735491,FREE MOBILE,LTE 2100,RUE DES BORDES (LE PATUREAU DES BORDES) 41700 LE CONTROIS EN SOLOGNE,41059,"47.4358,1.33",Pylône autostable,28m,ATC FRANCE,2026-08-17,ALL,,False,False
