id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,action,infos,is_zb,is_new
1004659,BOUYGUES TELECOM,UMTS 900,9 R DE L'ABBE HERVAL 76620 LE HAVRE,76351,"49.4869,0.1047",Immeuble,"23,9m","Copropriété, Syndic, SCI",2018-01-25,SUP,,False,False
1012059,BOUYGUES TELECOM,GSM 900,1 R MAURICE FLANDIN 69003 LYON 03,69383,"45.7636,4.8631",Immeuble,"29,7m","Copropriété, Syndic, SCI",2018-05-30,SUP,,False,False
1021396,BOUYGUES TELECOM,UMTS 900,21 R D'ENSISHEIM 68200 MULHOUSE,68224,"47.7539,7.3406",Immeuble,"30,2m",Société HLM,2019-05-27,SUP,,False,False
102965,ORANGE,"LTE 1800, 5G NR 2100", (LES QUEULOTS) 71400 AUXY,71015,"46.9242,4.3758",Pylône autostable,36m,TOTEM,2026-05-21,ALL,,False,False
1035269,ORANGE,"LTE 800, LTE 2100, 5G NR 700, 5G NR 3500",RUE CHARLES DE FOUCAULT STADE HENRY LUGUET 18390 ST GERMAIN DU PUY,18213,"47.1014,2.49",Pylône tubulaire,26m,"Commune, communauté de communes",,AJO,,False,False
1083397,BOUYGUES TELECOM,,CHEMIN DE SERRE FAVIER (SERRE FAVIER) 26410 BOULC,26055,"44.6628,5.5203",Pylône autostable,30m,TDF,2005-12-15,CHA,SERRE FAVIER,False,False
1083397,FREE MOBILE,,CHEMIN DE SERRE FAVIER (SERRE FAVIER) 26410 BOULC,26055,"44.6628,5.5203",Pylône autostable,30m,TDF,2020-06-25,CHA,SERRE FAVIER,True,False
1083397,ORANGE,,CHEMIN DE SERRE FAVIER (SERRE FAVIER) 26410 BOULC,26055,"44.6628,5.5203",Pylône autostable,30m,TDF,2022-07-01,CHA,SERRE FAVIER,True,False
1083397,SFR,,CHEMIN DE SERRE FAVIER (SERRE FAVIER) 26410 BOULC,26055,"44.6628,5.5203",Pylône autostable,30m,TDF,2022-05-30,CHA,SERRE FAVIER,True,False
1164106,BOUYGUES TELECOM,GSM 900,29 R ETIENNE RICHERAND 69003 LYON 03,69383,"45.7614,4.8667",Immeuble,26m,Société Privée,2018-05-30,SUP,,False,False
1194874,BOUYGUES TELECOM,GSM 900,19 RUE JEAN LECANUET 76100 ROUEN,76540,"49.4439,1.0958",Immeuble,27m,"Copropriété, Syndic, SCI",2015-10-15,SUP,,False,False
1278028,SRR,UMTS 2100,821 CHEM FANTAISIE 97440 ST ANDRE,97409,"-20.9467,55.6717",Pylône autostable,41m,Société Réunionnaise de Radiotéléphonie,2009-04-20,SUP,,False,False
1281439,BOUYGUES TELECOM,5G NR 2100,584 AVENUE DE DUNKERQUE CHEMINÉE 59800 LILLE,59350,"50.6472,3.0094",Bâtiment,35m,Société Privée,2026-05-18,ALL,,False,False
1288064,ORANGE,LTE 700,D 163 (HAUT DE LA FÊTE) 54450 ST MARTIN,54480,"48.5747,6.7444",Pylône autostable,24m,TOTEM,2026-06-03,AAV,,False,False
1306314,BOUYGUES TELECOM,GSM 900,PLACE ANTONIN PONCET BEFFROI 69002 LYON 02,69382,"45.7564,4.8339",Monument religieux,44m,"Commune, communauté de communes",2005-07-20,SUP,,False,False
1326546,FREE MOBILE,5G NR 3500,RTE DE LÉVRÉZY 08120 BOGNY SUR MEUSE,08081,"49.8572,4.7694",Pylône tubulaire,"20,5m",TDF,2026-05-25,ALL,,False,False
1335577,ORANGE,"LTE 700, LTE 1800, 5G NR 2100",CR 40 DES FAUCHERIES (LE ROCHER) 72350 ST DENIS D ORQUES,72278,"48.0392,-0.2683",Pylône autostable,"36,9m",EDF ou GDF,,AJO,,False,False
1388351,BOUYGUES TELECOM,UMTS 900,CHEMIN DE LA TAYE (LA SIGNEULLE) 54820 MARBACHE,54351,"48.7944,6.0983",Pylône arbre,14m,BOUYGUES,2017-01-06,SUP,,False,False
1402743,BOUYGUES TELECOM,"LTE 700, LTE 1800, LTE 2100, 5G NR 2100",FONT-PAULE (SORBIER DE MADAME) 30650 SAZE,30315,"43.9336,4.7042",Pylône autostable,25m,HIVORY,,AJO,,True,False
1425330,BOUYGUES TELECOM,LTE 2100,RUE DU HAUT FROMENTEL 76340 FOUCARMONT,76278,"49.8528,1.5778",Pylône tubulaire,45m,TDF,,AJO,,False,False
