id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,action,infos,liste_azimut,date_activ,is_zb,is_new
2890760,ORANGE,"UMTS 900, LTE 700, LTE 800",RD 56 FRASSO (POGGIO) 02348,2A348,"42.1525,8.7744",Pylône autostable,24m,SFR,SUP,,0|120|220,,False,True
2894584,ORANGE,"UMTS 900, LTE 700, LTE 800",ROUTE DE CAILHAULES GRAVES 11300 BRUGAIROLLES,11053,"43.1319,2.1528",Pylône autostable,"20,8m",FREE-MOBILE,AJR,,50|160|280,LTE 700: 2025-04-15; LTE 800: 2025-04-15; UMTS 900: 2025-04-28,True,True
2916926,ORANGE,,CRÊT DE LERNIER ET DE LA PERRI 25370 METABIEF,25380,"46.7639,6.345",Pylône tubulaire,25m,TOTEM,CHT,Pylône autostable,,,False,False
2926026,ORANGE,"LTE 1800, 5G NR 2100",MOULINS DE BAULCHE 89240 CHEVANNES,89102,"47.7597,3.4919",Pylône autostable,42m,TOTEM,ALL,,70|200|300,2026-09-09,False,False
2929236,ORANGE,5G NR 3500,CHEMIN DE LA FRAISNAIE (LES MOULINS) 14710 ST LAURENT SUR MER,14605,"49.3678,-0.8792",Pylône tubulaire,31m,TOTEM,ART,,115|205|300,2025-07-30,False,False
2940871,ORANGE,"LTE 700, LTE 800, LTE 1800, 5G NR 3500", (FIGUERA D'EN PALA) 66670 BAGES,66011,"42.6089,2.9119",Pylône autostable,36m,TOTEM,CHZ,CHZ (fréquences: LTE 1800) : 10|90|250 -> 100|230|330; CHZ (fréquences: LTE 700) : 10|90|250 -> 100|230|330; CHZ (fréquences: LTE 800) : 10|90|250 -> 100|230|330; CHZ (fréquences: 5G NR 3500) : 10|90|250 -> 100|230|330,100|230|330,5G NR 3500: 2026-09-14; LTE 1800: 2026-08-03; LTE 800: 2026-08-03,False,True
2954119,ORANGE,"LTE 700, LTE 800",VOIE COMMUNALE N°15P PROCHE A77 (RIVES DE BOIS) 45420 BONNY SUR LOIRE,45040,"47.6083,2.8172",Pylône autostable,36m,TOTEM,ALL,,50|140|310,2026-09-15,False,True
2965466,ORANGE,5G NR 2100,CHEMIN DES PRATS RÉSERVOIR (LES PRATS) 30960 ST JEAN DE VALERISCLE,30268,"44.2386,4.1331",Pylône autostable,19m,TOTEM,ALL,,0|120|240,2026-09-10,False,False
2972260,ORANGE,"LTE 700, LTE 800, LTE 1800, 5G NR 2100",1132 ROUTE DU  CHATEAU  DU ROURET (PIC CHARNAL) 07120 GROSPIERRES,07101,"44.3814,4.2792",Pylône autostable,24m,CELLNEX,AJO,,10|220|290,,False,True
2972412,ORANGE,5G NR 3500,CR N° 5 DU PASSAGE À NIVEAU DE ST HERVÉ À LA BRASS (LE CHAMP DU PONT) 22440 PLOUFRAGAN,22215,"48.5017,-2.8092",Pylône autostable,30m,TOTEM,ART,,80|200|320,2026-04-27,False,False
3001014,ORANGE,5G NR 2100,RTE GROUPE GARDETTES (LES GALÈGES) 24750 BOULAZAC ISLE MANOIRE,24053,"45.1158,0.8228",Pylône autostable,36m,TOTEM,ALL,,0|120|240,2026-09-10,False,False
3029214,ORANGE,5G NR 2100,PROCHE ROUTE DE LIGUGE LE BOIS DU FIEF CLAIRET (LE POIRE) 86240 LIGUGE,86133,"46.5361,0.3228",Pylône autostable,42m,TOTEM,ALL,,50|200|250,2026-09-09,False,False
3039718,ORANGE,5G NR 700,625BIS ROUTE DES MARAIS 73790 TOURS EN SAVOIE,73298,"45.6603,6.4253",Pylône autostable,30m,ATC FRANCE,AAV,,120|290,2026-09-18,False,False
3049936,ORANGE,5G NR 3500,374 CHEMIN DES BRUYERES (FERME CHOSSON) 26000 VALENCE,26362,"44.9422,4.9578",Pylône autostable,25m,TOTEM,ART,,15|130|232,2025-06-30,False,False
3050570,ORANGE,"LTE 700, LTE 800, LTE 1800, 5G NR 2100",RUE DU SOLEIL LEVANT (BOIS DU FOY) 80132 BELLANCOURT,80078,"50.0892,1.9183",Pylône autostable,"36,3m",SFR,AJO,,50|220|310,,False,True
3057423,ORANGE,"LTE 700, LTE 800",RUE DU FORT MAHON (LE FOND D'HALEMMES) 62870 GOUY ST ANDRE,62382,"50.3731,1.9122",Pylône autostable,30m,ATC FRANCE,ALL,,60|180|300,2026-09-17,False,True
3058706,ORANGE,5G NR 3500,31 AV DE LA LIBÉRATION (LE BERNAGE) 03000 MOULINS,03190,"46.56,3.3169",Immeuble,19m,"Copropriété, Syndic, SCI",ART,,30|150|270,2025-12-22,False,False
3062109,ORANGE,"5G NR 700, 5G NR 3500",330 FBG DES CONDAMINES 266 AV DU GENERAL DE GAULLE (LES CONDAMINES II) 84300 CAVAILLON,84035,"43.8411,5.0406",Immeuble,"17,7m","Copropriété, Syndic, SCI",AJO,,60|190|340,,False,False
3062109,ORANGE,LTE 700,330 FBG DES CONDAMINES 266 AV DU GENERAL DE GAULLE (LES CONDAMINES II) 84300 CAVAILLON,84035,"43.8411,5.0406",Immeuble,"17,7m","Copropriété, Syndic, SCI",SUP,,60|190|340,2025-08-05,False,False
3075341,ORANGE,"LTE 700, LTE 800",9 RUE DAVID ET PEROT ACCÈS DEPUIS LA RUE 03110 ESCUROLLES,03109,"46.1347,3.2669",Pylône autostable,30m,ATC FRANCE,ALL,,90|200|350,2026-09-17,False,True
3075544,ORANGE,5G NR 3500,69 AV DES ROMAINS 74960 ANNECY,74010,"45.9136,6.115",Bâtiment,"20,9m",ORANGE Services Fixes,ART,,90|210|330,2025-07-21,False,False
3101765,ORANGE,5G NR 3500,3 PLACE ALBERT PERRIÈRE 73210 LA PLAGNE TARENTAISE,73150,"45.5061,6.6767",Bâtiment,17m,TOTEM,ART,,115|220,2025-07-01,False,False
3109998,ORANGE,"UMTS 900, LTE 700, LTE 800",CHEMIN DU CHAVALLET (CHAVALLET) 05300 GARDE COLOMBE,05053,"44.3747,5.7642",Pylône autostable,"24,5m",CELLNEX,AJR,,40|140|280,2026-06-29,True,True
3115788,ORANGE,5G NR 3500,1927 CHE DU BARO NUECHO (LA BARO NUECHO) 83330 LE BEAUSSET,83016,"43.2092,5.8292",Pylône autostable,"26,6m",TOTEM,ART,,60|180|300,2025-11-28,False,False
3117643,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",739 ALL DU POURROUCET 83700 ST RAPHAEL,83118,"43.4256,6.8547",Pylône tubulaire,"22,2m",BOUYGUES,SUP,,70|240|340,5G NR 3500: 2026-09-07; 5G NR 700: 2026-07-20; LTE 1800: 2026-09-07; LTE 2100: 2026-09-07; LTE 2600: 2026-09-07; LTE 800: 2026-07-20,False,False
3120468,ORANGE,5G NR 3500,1 AVENUE DE LA 2ÈME DB (AÉROPORT DE PARIS-LE BOURGET) 93440 DUGNY,93030,"48.9533,2.4353",Mât,"12,5m",TOTEM,ART,,10|80,2025-06-23,False,False
3123969,ORANGE,"LTE 700, LTE 800",CHEMIN DES MONGES (MAS DE GRAMAT) 46350 PAYRAC,46215,"44.8061,1.4861",Pylône autostable,24m,FREE-MOBILE,ALL,,180|330,2026-09-03,True,False
3128479,ORANGE,"LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",7 RUE DE MAYENCE 21000 DIJON,21231,"47.3472,5.0617",Pylône autostable,"30,4m",ON TOWER FRANCE,ALL,,30|150|270,2026-09-08,False,False
3131579,ORANGE,5G NR 2100,ROUTE DES AURIERES (LES GRAVILLAS SUD) 87800 LA ROCHE L ABEILLE,87127,"45.5883,1.2458",Pylône autostable,40m,ATC FRANCE,ALL,,80|200|330,2026-09-10,False,False
3139556,ORANGE,UMTS 900,1 RUE DE LA PERDRIX 02220 CYS LA COMMUNE,02255,"49.3897,3.5739",Pylône autostable,36m,TOTEM,ALL,,110|340,2026-09-08,True,False
3143697,ORANGE,"UMTS 900, LTE 800, 5G NR 700, 5G NR 3500",CHEMIN DE BRET 38290 LA VERPILLIERE,38537,"45.625,5.1458",Pylône autostable,36m,TOTEM,ALL,,70|160|350,2026-09-08,False,False
3144502,ORANGE,"LTE 700, LTE 800",CHJASSU DI VINCENTAJU (VINCENTAJU) 02160 BOUFFIGNEREUX,2A104,"41.9242,8.8619",Pylône autostable,21m,SFR,ART,,40|180|290,2025-07-31,False,False
3145676,ORANGE,"5G NR 700, 5G NR 3500",ROUTE DU PRAZILLON (LA VILLE ÈS BLAIS) 44380 PORNICHET,44132,"47.2653,-2.3017",Pylône autostable,54m,TDF,ART,,0|120|240,2026-02-19,False,False
3169817,ORANGE,UMTS 900,RUE LA GUINGUETTE (LE PRE CORNAILLE) 08240 BRIEULLES SUR BAR,08085,"49.4822,4.8503",Pylône autostable,42m,FREE-MOBILE,AJA,,50|170|320,2026-08-30,True,True
3169817,ORANGE,"LTE 700, LTE 800",RUE LA GUINGUETTE (LE PRE CORNAILLE) 08240 BRIEULLES SUR BAR,08085,"49.4822,4.8503",Pylône autostable,42m,FREE-MOBILE,AJR,,50|170|320,2026-08-17,True,True
3170194,ORANGE,5G NR 3500,GARE D ARRIVEE TELESIEGE (PLAN PALAIS) 73450 VALMEINIER,73307,"45.1719,6.4739",Pylône autostable,30m,TOTEM,ART,,0|50|100,2025-12-17,False,False
3190756,ORANGE,"UMTS 900, LTE 700, LTE 800",PAS DES ÉCOLIERS (CHARET) 07340 LIMONY,07143,"45.3553,4.7622",Pylône autostable,30m,FREE-MOBILE,AJO,,90|230|330,,False,True
3204020,ORANGE,"LTE 1800, 5G NR 2100",20 BOULEVARD GOULEBENÈZE PARKING DU CARREFOUR CONTACT 17770 BURIE,17072,"45.7747,-0.4231",Mât métallique,"11,8m",Société Privée,ART,,ND,2025-12-23,False,False
3204852,ORANGE,"UMTS 900, LTE 700, LTE 800",CHEMIN DE RIEUTORT (MONTCAND) 12550 MARTRIN,12141,"43.9153,2.6386",Pylône autostable,"18,5m",BOUYGUES,AJR,,50|170|290,2026-07-10,True,True
3205435,ORANGE,LTE 700,19 BD MAYOL DE SENILLOSA 64200 BIARRITZ,64122,"43.4864,-1.5436",Pylône tubulaire,"30,7m",TOTEM,SUP,,30|150|270,2021-01-04,False,False
3240274,ORANGE,"LTE 700, LTE 800, LTE 1800, 5G NR 2100",3 LIEU DIT LES HANNETIÈRES (À PROXIMITÉ DE LA D205) ROUTE DE SOLIGNY LA TRAPPE (LES HANNETIÈRES) 61380 SOLIGNY LA TRAPPE,61475,"48.6225,0.5328",Pylône autostable,36m,ATC FRANCE,ALL,,60|160|260,2026-09-08,False,True
3248889,ORANGE,"LTE 700, LTE 800",ROUTE DE BELLÊME (LA BRIQUETERIE) 61340 BERD HUIS,61043,"48.3489,0.7344",Pylône autostable,24m,ATC FRANCE,AAV,,40|150|270,2026-09-23,False,True
3268133,ORANGE,"LTE 700, LTE 800",DERRIERE MAUDRUPT (HAUDOMPRÉ) 88240 LA CHAPELLE AUX BOIS,88088,"48.0033,6.3386",Pylône autostable,"42,6m",ORANGE,AAV,,15|100|180,2026-09-24,True,True
3268612,ORANGE,LTE 700,1001 RUE DES MAUGES RUE D'ANJOU (BOUZILLÉ) 49069,49069,"47.3381,-1.1108",Monument religieux,"40,9m","Commune, communauté de commune",AAV,,78|168|258|348,2026-09-24,False,False
3268612,ORANGE,LTE 800,1001 RUE DES MAUGES RUE D'ANJOU (BOUZILLÉ) 49069,49069,"47.3381,-1.1108",Monument religieux,"40,9m","Commune, communauté de commune",EXT,,78|168|258|348,2026-09-24,False,False
3269079,ORANGE,5G NR 700,QUARTIER D'ELANGE (OLIGSFELD) 57100 THIONVILLE,57672,"49.3675,6.105",Pylône tubulaire,"31,1m",TOTEM,ALL,,0|90|170,2026-09-16,False,False
3270539,ORANGE,"LTE 700, LTE 800",139 LA CROIX MARIN VAL D ERDRE AUXENCE 49440 VAL D ERDRE AUXENCE,49183,"47.4686,-0.8936",Pylône autostable,"37,1m",TDF,AAV,,0|160|250,2026-09-21,False,True
3283781,ORANGE,"LTE 800, 5G NR 700",VERS CLOS BEAUJARD CHEMIN LES LAVIÈRES (EN CHAMP MARRA - CLOS BEAUJARD) 21121 AHUY,21003,"47.3714,5.0019",Pylône autostable,"36,4m",CELLNEX,AAV,,230,2026-09-23,False,True
3285694,ORANGE,"LTE 700, LTE 800",ROUTE DE CITEAUX (LES PÂTIS) 21170 AUBIGNY EN PLAINE,21031,"47.1303,5.1706",Pylône autostable,30m,ATC FRANCE,AAV,,30|150,2026-09-21,False,True
3287623,ORANGE,"LTE 800, 5G NR 700",ANGLE AVENUE FRANKLIN ROOSEVELT ET RUE EDOUARD HERRIOT 60180 NOGENT SUR OISE,60463,"49.2683,2.4478",Pylône tubulaire,36m,TOTEM,ALL,,140|330,2026-09-17,False,True
3287871,ORANGE,"LTE 800, 5G NR 700",CHEMIN DE BUSSON D107 (CLOS MARTIN) 89330 ST JULIEN DU SAULT,89348,"48.0308,3.2833",Pylône autostable,"36,3m",TDF,AAV,,90|210,2026-09-25,False,True
3290384,ORANGE,"UMTS 900, LTE 700, LTE 800",ROUTE DES ALPES DEPARTEMENTALE 994 (CHAMP ROURE) 05150 MOYDANS,05091,"44.4036,5.5081",Pylône autostable,"12,6m",BOUYGUES,AJO,,50|140|230,,False,True
3291894,ORANGE,"LTE 800, 5G NR 700",10 RUE DES FIACRES 59650 VILLENEUVE D ASCQ,59009,"50.6344,3.1244",Immeuble,25m,"Copropriété, Syndic, SCI",AAV,,50|150|235,2026-09-21,False,True
3292297,ORANGE,UMTS 900,PRÈS DE L'ETANG DE LA BALOUP (BALOUP) 39120 PLEURE,39429,"46.9231,5.4531",Pylône autostable,30m,TOTEM,ALL,,170|290,2026-09-09,False,False
3295341,ORANGE,"LTE 1800, LTE 2100, LTE 2600",120 RUE KEMPF 67200 STRASBOURG,67482,"48.6103,7.7956",Pylône autostable,36m,ORANGE,ALL,,215|305,2026-09-14,False,False
3296061,ORANGE,"LTE 700, LTE 800",CHEMIN RURAL DE SAINT-MAIXENT-L'ÉCOLE À CHERVEUX LA RUE JARDINS DU COUÉ (LES GRANDES PIÈCES DE CHAM) 79400 AZAY LE BRULE,79024,"46.4089,-0.2756",Pylône autostable,36m,ATC FRANCE,ALL,,90|210|330,2026-09-14,False,True
3302024,ORANGE,UMTS 900,RUE DE LA GARE (BOIS COMMUNAUX) 57320 BRETTNACH,57110,"49.2528,6.5656",Pylône autostable,42m,SFR,ALL,,20|110|290,2026-09-04,True,True
3305680,ORANGE,"LTE 700, LTE 800",RD19 RUE DE BRISAY 28700 DENONVILLE,28129,"48.3878,1.8142",Pylône autostable,"36,4m",ATC FRANCE,ALL,,0|130|270,2026-09-16,False,True
3305718,ORANGE,"UMTS 900, LTE 700, LTE 800","D46, 10 ROUTE DES DEUX PROVINCES (FIEF A COLLIN) 16300 ST AULAIS LA CHAPELLE",16301,"45.4428,-0.0325",Pylône autostable,36m,TOTEM,ALL,,60|180|300,2026-09-14,False,True
3305962,ORANGE,"LTE 700, LTE 800",D50 MOLA (VACCILLARA) 02210 DROIZY,2A272,"41.5944,8.9942",Pylône autostable,24m,SFR,ART,,100|310,2026-06-26,False,False
3307043,ORANGE,"LTE 700, LTE 800",48 RUE D ANJOU 53200 PREE D ANJOU,53124,"47.8397,-0.8208",Pylône autostable,"35,4m",ON TOWER FRANCE,ALL,,30|150|270,2026-09-14,False,True
3307607,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",D757 APURTIDDINCA PORT DE PORTO POLLO 02260 ENGLANCOURT,2A276,"41.7069,8.795",Mât,12m,ORANGE,SUP,,65|200,5G NR 3500: 2026-06-19; 5G NR 700: 2026-06-18; LTE 1800: 2026-06-19; LTE 2100: 2026-06-19; LTE 2600: 2026-06-19; LTE 800: 2026-06-19,False,False
3311496,ORANGE,"LTE 800, 5G NR 700",26 RUE DU PRÉSIDENT PAUL DOUMER 59650 VILLENEUVE D ASCQ,59009,"50.61,3.1553",Pylône tubulaire,44m,CELLNEX,AAV,,20|194|284,2026-09-21,False,True
3315703,ORANGE,UMTS 900,CHEMIN DE CABANAC (LAS VINALS) 12130 STE EULALIE D OLT,12219,"44.47,2.9364",Pylône autostable,45m,SFR,AJA,,120|220|310,2026-08-24,False,True
3315703,ORANGE,"LTE 700, LTE 800",CHEMIN DE CABANAC (LAS VINALS) 12130 STE EULALIE D OLT,12219,"44.47,2.9364",Pylône autostable,45m,SFR,AJO,,120|220|310,,False,True
3317861,ORANGE,5G NR 3500,1 RUE DU PRESIDENT ROBERT SCHUMAN (PARC DES EXPOS) 45100 ORLEANS,45234,"47.8717,1.9139",Bâtiment,"20,4m","Commune, communauté de commune",ART,,35|163|216|345|ND,2026-06-22,False,True
3319739,ORANGE,"LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",1 RUE DU PRESIDENT ROBERT SCHUMAN (GYMNASE ARENA) 45100 ORLEANS,45234,"47.8736,1.9139",Bâtiment,"27,9m","Commune, communauté de commune",ART,,5G NR 3500: 10|100|190|280; LTE 1800: 10|76|100|172|188|190|280|ND; LTE 2100: 10|100|190|280; LTE 2600: 10|76|100|172|188|190|280|ND,2026-06-29,False,True
3320865,ORANGE,"LTE 1800, 5G NR 2100",RUE DES CYTISES (LE CORNOUILLER) 60480 NOYERS ST MARTIN,60470,"49.5558,2.2714",Pylône autostable,"29,9m",ATC FRANCE,ALL,,30|210|300,2026-09-10,False,False
3323687,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",ROUTE DE LA MER 02348,2A348,"42.1142,8.7003",Pylône haubané,12m,ORANGE,SUP,,30|150|270,2026-07-06,False,False
3324069,ORANGE,"LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",1 RUE DU PRESIDENT ROBERT SCHUMAN (ZENITH) 45100 ORLEANS,45234,"47.8703,1.9131",Bâtiment,"19,6m","Commune, communauté de commune",ART,,5G NR 3500: 83|97|265|277|300; LTE 1800: 83|97|212|265|277|300|346|ND; LTE 2100: 83|97|265|277|300; LTE 2600: 83|97|212|265|277|300|346|ND,2026-07-06,False,True
3325445,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",STRADA DI L'ALIVU (STE LUCIE DE PORTO VECCHIO) 02300 GUIVRY,2A362,"41.6983,9.3492",Pylône haubané,12m,ORANGE,SUP,,65|210,2026-07-15,False,False
3325514,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",FIUME SECCO 02170 BARZY EN THIERACHE,2B050,"42.5594,8.7989",Pylône haubané,12m,ORANGE,SUP,,30|150|270,2026-07-15,False,False
3328477,ORANGE,"LTE 1800, 5G NR 2100",D 40A RUE DE LA GARE 86200 LA ROCHE RIGAULT,86079,"46.9711,0.1714",Pylône autostable,36m,ATC FRANCE,ALL,,10|130|250,2026-09-08,False,False
3329640,ORANGE,"LTE 1800, LTE 2100, LTE 2600, 5G NR 3500",1 RUE DU PRESIDENT ROBERT SCHUMAN (PALAIS DES CONGRES) 45100 ORLEANS,45234,"47.8722,1.9139",Bâtiment,24m,"Commune, communauté de commune",ART,,5G NR 3500: ND; LTE 1800: 270|353|ND; LTE 2100: ND; LTE 2600: 270|353|ND,2026-07-20,False,True
3329917,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",QUAI DE LA RÉPUBLIQUE 02340 AGNICOURT ET SECHELLES,2A004,"41.9197,8.74",Pylône tubulaire,"12,6m",ORANGE,SUP,,200|320,2026-07-20,False,False
3330936,ORANGE,"LTE 700, LTE 800, LTE 1800, 5G NR 2100",ROUTE D AIROUX (PIECE DU MOULI) 11400 RICAUD,11313,"43.3478,1.8864",Pylône autostable,36m,ATC FRANCE,ALL,,0|110|240,2026-09-14,False,True
3333741,ORANGE,"LTE 1800, LTE 2100, 5G NR 3500",RUE VERTE 62360 CONDETTE,62235,"50.6483,1.6322",Pylône tubulaire,36m,ORANGE,ALL,,30|270,2026-09-09,False,False
3333858,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",18 ROUTE DU BASSIN N°6 92230 GENNEVILLIERS,92036,"48.9486,2.2953",Pylône tubulaire,39m,CELLNEX,AJO,,50|165|285,,False,True
3336253,ORANGE,"UMTS 900, LTE 700, LTE 800",7  RUE DU JARDIN BRULE 08400 BAIRON ET SES ENVIRONS,08116,"49.4747,4.7364",Pylône autostable,36m,SFR,AJO,,40|150|270,,False,True
3343145,ORANGE,"LTE 1800, LTE 2600, 5G NR 3500",1 COURS DE VERDUN 40100 DAX,40088,"43.7114,-1.0539",Mobilier urbain,6m,Société Privée,AJA,,50|115|205,2026-09-14,False,True
334358,ORANGE,"LTE 1800, 5G NR 2100",R DE PONTARLIER AUBERGE DES MOULINS 25110 PONT LES MOULINS,25465,"47.3233,6.3608",Pylône tubulaire,20m,TOTEM,ART,,45|140,2025-10-23,False,False
3350887,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",30-32 RUE MSTISLAV ROSTROPOVITCH 75017 PARIS 17,75117,"48.89,2.3139",Immeuble,"54,6m",Société Privée,AJO,,60|170|270,,False,True
3351378,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",ALLÉE DES MARRONNIERS 95560 MAFFLIERS,95353,"49.0739,2.3042",Pylône autostable,36m,TOTEM,AJO,,40|140,,False,True
3351456,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",245 BD DE TOURNAI BATIMENT OGS 59650 VILLENEUVE D ASCQ,59009,"50.6117,3.1328",Bâtiment,"24,2m",ORANGE,AJO,,180|305,,False,True
3352128,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",21-43 RUE DE STALINGRAD 93000 BOBIGNY,93008,"48.9131,2.4331",Bâtiment,"20,3m","Copropriété, Syndic, SCI",AJO,,0|110|200,,False,True
3352167,ORANGE,"UMTS 900, LTE 800, LTE 1800, LTE 2100",3232 ROUTE DE L'ARDIDEN (CUREILLE DESSUS) 65120 GRUST,65210,"42.8975,-0.0417",Pylône autostable,40m,RTE,AJA,,0|150|230,2026-09-14,False,True
3352167,ORANGE,"LTE 2600, 5G NR 700, 5G NR 3500",3232 ROUTE DE L'ARDIDEN (CUREILLE DESSUS) 65120 GRUST,65210,"42.8975,-0.0417",Pylône autostable,40m,RTE,AJO,,0|150|230,,False,True
3352185,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",48-52 AVENUE FERNAND LEFÈBVRE 78300 POISSY,78498,"48.9244,2.0483",Bâtiment,"44,7m",Société HLM,AJO,,60|150|270,,False,True
3352205,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500","65, RUE EUGÈNE VARLIN 77270 VILLEPARISIS",77514,"48.9444,2.5983",Immeuble,"14,1m","Copropriété, Syndic, SCI",AJO,,0|180|270,,False,True
3352268,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",31 RUE JEAN WENGER VALENTIN CIC EST 67200 STRASBOURG,67482,"48.5997,7.7569",Immeuble,"52,5m",Société Privée,AJO,,60|125|285,,False,True
3352923,ORANGE,"LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",3 RUE DES ROBINIERS 77176 SAVIGNY LE TEMPLE,77445,"48.6036,2.5497",Bâtiment,16m,Société HLM,AJO,,40|210|300,,False,True
3353811,ORANGE,5G NR 3500,304 AVENUE DE LA CHÂTRE IMM LE FOCH 36000 CHATEAUROUX,36044,"46.8031,1.7164",Immeuble,"27,4m","Copropriété, Syndic, SCI",ART,,30|150|270,2025-07-24,False,False
3356263,ORANGE,5G NR 3500,2 AV DU CASTELLAS HLM LE CASTELLAS ST-JOSEPH 13015 MARSEILLE 15,13215,"43.3497,5.3756",Immeuble,22m,Société HLM,ART,,80|190|300,2025-06-20,False,False
3366747,ORANGE,,RUE DES SOURCES ( LE PRE HATON) 02300 BICHANCOURT,02086,"49.5833,3.2169",Pylône autostable,30m,ATC FRANCE,CHI,2684521,,,True,True
3366760,ORANGE,,9 RUE D'ARTOIS CHEMIN RURAL DIT DES USAGES (AU-DESSOUS DE L'ORME) 02130 BEUVARDES,02083,"49.1353,3.48",Pylône autostable,30m,ATC FRANCE,CHI,2989223,,,False,True
3372987,ORANGE,,RUE DE LA REMISE 95700 ROISSY EN FRANCE,95527,"49.0133,2.5311",Pylône tubulaire,36m,TOTEM,CHI,2447174,,,False,True
3373002,ORANGE,,ZI DU PORT AUTONOME PARC D'ACTIVITÉ DU HOSE VOIE DES VANNES 76430 ST VIGOR D YMONVILLE,76657,"49.4719,0.3294",Pylône tubulaire,"25,2m",TOTEM,CHI,940672,,,False,True
3373018,ORANGE,,ROUTE DE LA NEUVILLE (LES FOSSES BLONDES) 27170 COMBON,27164,"49.1056,0.8842",Pylône autostable,36m,ATC FRANCE,CHI,3304320,,,False,True
3373142,ORANGE,,LA BUTTE DE BRILLAY (LE BREIL DE CARHEIL) 44630 PLESSE,44128,"47.5114,-1.915",Pylône autostable,"42,4m",FREE-MOBILE,CHI,2981065,,,False,True
3373456,ORANGE,,RUE DE LA RÉSISTANCE (SUR LE CANON) 58500 SURGY,58282,"47.5133,3.5083",Pylône autostable,36m,ATC FRANCE,CHI,3273646,,,False,True
354035,ORANGE,5G NR 3500,AV DU GÉNÉRAL DE GAULLE HLM  BAT C1 (CITÉ DES GATEAUX) 03000 MOULINS,03190,"46.5742,3.3203",Immeuble,18m,Société HLM,ART,,30|150|280,2025-12-05,False,False
367976,ORANGE,5G NR 3500,AV. DE LA GARE 71000 MACON,71270,"46.2994,4.8228",Pylône autostable,28m,TOTEM,ART,,50|150|270,2026-06-19,False,False
436067,ORANGE,5G NR 3500,D561/ VC RELAIS TDF (LE CHENOT) 53810 CHANGE,53054,"48.1017,-0.7669",Pylône haubané,90m,TDF,ART,,40|160|280,2025-12-18,False,False
436591,ORANGE,5G NR 3500,LA BUTTE STATION TDF (MONTASSOU) 15210 YDES,15265,"45.3472,2.445",Pylône autostable,30m,TDF,ART,,70|220,2025-05-13,False,False
437323,ORANGE,5G NR 3500,2 AV CHAMP FLEURI 74960 ANNECY,74010,"45.8914,6.1008",Immeuble,30m,Société HLM,ART,,40|160|307,2025-05-19,False,False
437683,ORANGE,5G NR 3500,CHEM RURAL (LA TRIOUVE) 43700 CHASPINHAC,43061,"45.1108,3.9169",Pylône autostable,33m,TDF,ART,,40|290,2025-06-25,False,False
439427,ORANGE,5G NR 3500,ROUTE DE THIONVILLE PRÉS D953 (GARE DE TRIAGE DE WOIPPY) 57140 WOIPPY,57751,"49.1783,6.1611",Pylône autostable,37m,TOTEM,ART,,80|245,2026-03-26,False,False
440267,ORANGE,5G NR 3500,R CHARLES MALAS INTERSEC DE RD126 PROCHE DU CHATEAU D'EAU 14400 ST VIGOR LE GRAND,14663,"49.2764,-0.6903",Pylône autostable,52m,TDF,ART,,30|150|270,2025-07-04,False,False
440918,ORANGE,5G NR 3500,CHEMIN DES AYENCINS (RÉSIDENCE LE BOIS DES SOURCES) 38550 LE PEAGE DE ROUSSILLON,38298,"45.375,4.8036",Bâtiment,24m,"Copropriété, Syndic, SCI",ART,,130|215|320,2025-09-26,False,False
445521,ORANGE,5G NR 3500,FORGEASSOUD (CRÊT ST-JEAN) 74450 ST JEAN DE SIXT,74239,"45.9258,6.4011",Pylône autostable,45m,TDF,ART,,45|120|235,2025-07-02,False,False
