id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
1185915,FREE MOBILE,ALL,LTE 900,5 AVENUE LEON BLUM 91100 CORBEIL ESSONNES,91174,"48.6169,2.4669",Immeuble,40m,Société HLM,2025-11-27,False,False
1185972,FREE MOBILE,ALL,LTE 900,RTE D'ARCACHON (PIERROTON) 33610 CESTAS,33122,"44.7442,-0.7619",Pylône autostable,49m,TDF,2025-11-27,False,False
1186283,FREE MOBILE,ALL,LTE 900,"17, RUE HAMELIN 75116 PARIS 16",75116,"48.8669,2.2922",Bâtiment,28m,Société Privée,2025-11-27,False,False
1188282,FREE MOBILE,ALL,LTE 900, (LES SABLES) 28130 HANCHES,28191,"48.6075,1.6494",Pylône tubulaire,"31,6m",CELLNEX,2025-11-27,False,False
1188854,FREE MOBILE,ALL,5G NR 3500,RUE DES FRERES JAMAIN (STADE HENRI ROBIN) 17300 ROCHEFORT,17299,"45.9369,-0.9811",Pylône tubulaire,"30,7m",ON TOWER FRANCE,2025-11-27,False,False
1192412,TELCO OI,AJO,"LTE 2100, LTE 2600, 5G NR 700",AVENUE GRAND PITON ZI CAMBAIE 97460 ST PAUL,97415,"-20.9625,55.2989",Pylône tubulaire,15m,SFR,,False,False
1192687,FREE MOBILE,ALL,LTE 900,32 RUE DES PRES SAINT-MARTIN 91600 SAVIGNY SUR ORGE,91589,"48.6794,2.3647",Immeuble,28m,Société HLM,2025-11-27,False,False
1193708,FREE MOBILE,ALL,LTE 900,RUE DE CORBIE 80136 RIVERY,80674,"49.9017,2.335",Pylône autostable,20m,TOTEM,2025-11-27,False,False
1195169,ORANGE,AJO,"LTE 1800, 5G NR 2100",AIRE DE BRUSSOLE - A10 -PK 127.135 (BRUSSOLE) 41500 LESTIOU,41114,"47.7589,1.5547",Pylône autostable,33m,Sociétés d'Autoroutes,,False,False
1198535,FREE MOBILE,ALL,LTE 900,133 B AVENUE GEORGES CLEMENCEAU 92000 NANTERRE,92050,"48.8867,2.2106",Immeuble,"24,9m",Société HLM,2025-11-27,False,False
1198580,FREE MOBILE,AJO,5G NR 3500,2 RUE MALOUET 76100 ROUEN,76540,"49.4333,1.0911",Immeuble,"30,2m",Société Privée,,False,False
1198796,FREE MOBILE,ALL,LTE 900,EARDS (LE GANIVET) 28140 BAIGNEAUX,28019,"48.1386,1.84",Pylône autostable,30m,TOTEM,2025-11-27,False,False
1198807,ORANGE,ALL,5G NR 3500,RUE DE LA MOTTE (LA MOTTE) 45170 NEUVILLE AUX BOIS,45224,"48.0781,2.0514",Château d'eau - réservoir,26m,"Commune, communauté de communes",2025-10-31,False,False
1199787,FREE MOBILE,ALL,LTE 900,177 RTE DE VANNES 44800 ST HERBLAIN,44162,"47.2392,-1.59",Immeuble,26m,"Copropriété, Syndic, SCI",2025-11-27,False,False
1200164,FREE MOBILE,ALL,LTE 900,CHEMIN RURAL N° 146 (LA NOIRERIE) 61330 CEAUCE,61075,"48.4978,-0.6436",Pylône autostable,30m,TOTEM,2025-11-27,False,False
1206673,FREE MOBILE,ALL,LTE 900,AVENUE DES PARCS 91090 LISSES,91340,"48.6022,2.4203",Pylône tubulaire,"26,8m",ON TOWER FRANCE,2025-11-27,False,False
1206677,FREE MOBILE,ALL,LTE 900,ROUTE D'ORLÉANS RN 20 CHEMIN DE LA VOIE DES SOEURS 91310 LINAS,91339,"48.6172,2.2575",Pylône tubulaire,"26,5m",ON TOWER FRANCE,2025-11-27,False,False
1206742,FREE MOBILE,ALL,LTE 900,HAMEAU DE LA BORDE (LA GRANDE PIÈCE DE LA BORDE) 60810 RARAY,60525,"49.2731,2.7358",Pylône autostable,25m,TDF,2025-11-27,False,False
1207239,TELCO OI,ALL,"LTE 2100, LTE 2600, 5G NR 700",RD 4 (RASSI NGOUJA) 97625 KANI KELI,97609,"-12.9589,45.0844",Mât béton,14m,Particulier,2025-11-20,False,False
1208388,ORANGE,SUP,GSM 900,CHEMIN DU PIGNOLET TERRAIN AGRICOLE (LE PLAT) 62550 NEDON,62600,"50.515,2.3733",Pylône autostable,24m,TOTEM,,False,False
1208448,ORANGE,SUP,GSM 900,N 147 (LE BAIL) 86340 NIEUIL L ESPOIR,86178,"46.5144,0.4636",Pylône autostable,25m,ORANGE,2004-10-09,False,False
1215439,FREE MOBILE,ALL,LTE 900,"25, RUE DE CIVRY 75116 PARIS 16",75116,"48.8425,2.2572",Bâtiment,"33,1m",Société Privée,2025-11-27,False,False
1215506,ORANGE,SUP,"GSM 900, LTE 700","30,32 AV EDISON 75013 PARIS 13",75113,"48.8286,2.3633",Immeuble,"42,2m",Société HLM,2017-10-26,False,False
1215831,ORANGE,AJO,"LTE 700, 5G NR 2100", (LES SUTOURS) 24380 VERGT,24571,"45.0325,0.7211",Château d'eau - réservoir,47m,"Syndicat des eaux, Adduction",,False,False
1234504,ORANGE,SUP,GSM 900,CHEMIN DES BOULETS (LE GRAND CHAMP) 71490 ST MARTIN DE COMMUNE,71450,"46.9117,4.4992",Pylône autostable,35m,TOTEM,1998-05-11,False,False
1237673,BOUYGUES TELECOM,ALL,"LTE 700, 5G NR 3500",8 BD DE LA PAIX 56000 VANNES,56260,"47.6594,-2.7619",Bâtiment,"29,6m","Copropriété, Syndic, SCI",2025-11-05,False,False
1272740,FREE MOBILE,SUP,"UMTS 900, LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",25 BOULEVARD VIVIER MERLE 69003 LYON 03,69383,"45.7617,4.8592",Immeuble,"31,5m","Copropriété, Syndic, SCI",2023-06-26,False,False
1272754,FREE MOBILE,ALL,LTE 900,17 RUE EDMOND DUBUIS 92000 NANTERRE,92050,"48.8903,2.22",Immeuble,"27,4m",Société HLM,2025-11-27,False,False
1272811,FREE MOBILE,ALL,LTE 900,CHEMIN DE BOURGANEUF À PONTARION (LA TERRADE) 23400 BOURGANEUF,23030,"45.9564,1.7708",Pylône autostable,41m,TDF,2025-11-27,False,False
1273168,FREE MOBILE,AJO,5G NR 3500,RUE DE LA GRIOTTE DÉCHETTERIE 68260 KINGERSHEIM,68166,"47.7933,7.3103",Pylône tubulaire,30m,TOTEM,,False,False
1274094,BOUYGUES TELECOM,SUP,UMTS 2100,CHEM DE LA CROIX PRÉS ET DERRIÈRE LE C. C. INTERMARCHÉ (LES POIRIERS ROUGES) 91730 MAUCHAMPS,91378,"48.5333,2.2011",Château d'eau - réservoir,58m,"Commune, communauté de communes",2017-03-24,False,False
